count,value

0,397

1,399

2,395

3,401

4,397

5,417

6,401

7,398

8,397

9,393

10,421

11,396

12,402

13,397

14,397

15,397

16,400

17,402

18,414

19,393

20,398

21,400

22,397

23,396

24,395

25,399

26,399

27,398

28,392

29,396

30,403

31,397

32,396

33,399

34,418

35,400

36,397

37,398

38,395

39,395

40,403

41,399

42,395

43,394

44,394

45,404

46,396

47,393

48,396

49,399

50,400

51,397

52,396

53,402

54,399

55,395

56,400

57,399

58,400

59,399

60,396

61,393

62,401

63,401

64,394

65,416

66,395

67,404

68,398

69,401

70,395

71,400

72,397

73,401

74,399

75,399

76,399

77,400

78,401

79,394

80,399

81,398

82,395

83,395

84,391

85,402

86,402

87,400

88,416

89,400

90,398

91,396

92,396

93,392

94,399

95,397

96,400

97,399

98,397

99,394

100,392

101,396

102,397

103,404

104,403

105,414

106,402

107,404

108,402

109,397

110,397

111,396

112,398

113,396

114,402

115,397

116,396

117,394

118,399

119,397

120,398

121,396

122,403

123,390

124,394

125,393

126,400

127,398

128,396

129,394

130,400

131,395

132,396

133,402

134,392

135,399

136,398

137,422

138,397

139,395

140,400

141,396

142,396

143,395

144,399

145,393

146,394

147,394

148,401

149,398

150,395

151,403

152,397

153,396

154,394

155,399

156,398

157,403

158,394

159,399

160,396

161,399

162,395

163,400

164,399

165,402

166,396

167,399

168,399

169,397

170,397

171,419

172,396

173,395

174,400

175,403

176,397

177,396

178,403

179,400

180,403

181,398

182,395

183,418

184,402

185,394

186,401

187,397

188,395

189,396

190,400

191,397

192,396

193,418

194,399

195,400

196,390

197,399

198,401

199,398

200,394

201,400

202,397

203,399

204,395

205,422

206,398

207,399

208,402

209,400

210,399

211,398

212,401

213,400

214,395

215,398

216,416

217,398

218,395

219,395

220,392

221,399

222,400

223,396

224,395

225,397

226,395

227,400

228,399

229,394

230,394

231,395

232,401

233,398

234,403

235,399

236,400

237,401

238,399

239,400

240,398

241,394

242,392

243,397

244,395

245,396

246,395

247,402

248,397

249,401

250,399

251,398

252,402

253,395

254,397

255,396

256,394

257,394

258,398

259,400

260,420

261,420

262,397

263,400

264,394

265,399

266,397

267,399

268,395

269,392

270,404

271,418

272,396

273,393

274,396

275,400

276,395

277,393

278,403

279,403

280,401

281,397

282,397

283,393

284,397

285,401

286,399

287,396

288,393

289,400

290,400

291,396

292,402

293,421

294,417

295,390

296,392

297,396

298,394

299,394

300,396

301,396

302,394

303,398

304,420

305,418

306,394

307,402

308,403

309,402

310,397

311,400

312,400

313,396

314,394

315,399

316,398

317,395

318,394

319,397

320,403

321,395

322,404

323,398

324,400

325,394

326,417

327,421

328,400

329,395

330,400

331,394

332,397

333,397

334,403

335,398

336,401

337,400

338,403

339,392

340,396

341,397

342,394

343,393

344,395

345,399

346,401

347,398

348,394

349,403

350,397

351,400

352,396

353,402

354,396

355,396

356,399

357,398

358,397

359,397

360,416

361,400

362,395

363,395

364,401

365,402

366,401

367,400

368,396

369,398

370,401

371,402

372,394

373,397

374,397

375,396

376,397

377,400

378,398

379,401

380,403

381,398

382,419

383,401

384,394

385,396

386,395

387,392

388,392

389,395

390,392

391,396

392,396

393,399

394,402

395,400

396,393

397,401

398,402

399,396

400,394

401,391

402,401

403,402

404,399

405,418

406,399

407,403

408,397

409,397

410,399

411,398

412,400

413,399

414,394

415,400

416,396

417,418

418,400

419,394

420,395

421,397

422,403

423,394

424,401

425,396

426,401

427,396

428,400

429,400

430,396

431,397

432,395

433,398

434,396

435,396

436,402

437,392

438,398

439,416

440,402

441,402

442,400

443,395

444,398

445,401

446,394

447,401

448,399

449,396

450,413

451,400

452,400

453,399

454,394

455,401

456,402

457,397

458,394

459,398

460,402

461,396

462,416

463,401

464,396

465,399

466,395

467,398

468,398

469,395

470,398

471,400

472,399

473,393

474,401

475,396

476,395

477,402

478,399

479,396

480,394

481,401

482,402

483,401

484,421

485,401

486,396

487,394

488,397

489,397

490,402

491,393

492,402

493,399

494,396

495,396

496,418

497,402

498,398

499,399

500,398

501,398

502,394

503,396

504,396

505,402

506,400

507,416

508,395

509,396

510,399

511,402

512,401

513,396

514,396

515,402

516,403

517,396

518,392

519,402

520,395

521,402

522,396

523,395

524,396

525,401

526,403

527,400

528,400

529,402

530,402

531,397

532,390

533,390

534,397

535,396

536,401

537,394

538,398

539,397

540,399

541,419

542,400

543,398

544,395

545,400

546,396

547,397

548,394

549,399

550,400

551,420

552,395

553,400

554,400

555,394

556,396

557,399

558,401

559,397

560,396

561,395

562,395

563,399

564,395

565,395

566,398

567,398

568,399

569,397

570,402

571,396

572,402

573,398

574,398

575,402

576,395

577,395

578,396

579,398

580,398

581,393

582,392

583,399

584,398

585,417

586,413

587,396

588,402

589,396

590,395

591,397

592,398

593,396

594,403

595,400

596,402

597,399

598,400

599,395

600,400

601,399

602,400

603,399

604,396

605,394

606,395

607,396

608,415

609,395

610,393

611,404

612,397

613,397

614,394

615,401

616,401

617,401

618,397

619,397

620,403

621,402

622,395

623,396

624,393

625,399

626,402

627,394

628,398

629,400

630,416

631,396

632,401

633,390

634,392

635,398

636,401

637,394

638,396

639,396

640,400

641,400

642,396

643,394

644,399

645,398

646,397

647,397

648,397

649,398

650,397

651,394

652,397

653,398

654,402

655,395

656,395

657,395

658,396

659,400

660,398

661,395

662,399

663,400

664,399

665,397

666,399

667,401

668,402

669,396

670,397

671,399

672,399

673,397

674,399

675,403

676,420

677,397

678,394

679,395

680,391

681,398

682,399

683,396

684,395

685,397

686,402

687,399

688,395

689,396

690,403

691,403

692,391

693,394

694,400

695,395

696,396

697,397

698,400

699,417

700,399

701,396

702,403

703,395

704,399

705,390

706,400

707,401

708,401

709,396

710,394

711,400

712,396

713,398

714,394

715,398

716,398

717,397

718,395

719,402

720,401

721,401

722,402

723,399

724,402

725,395

726,393

727,394

728,392

729,402

730,403

731,401

732,397

733,399

734,401

735,399

736,396

737,399

738,399

739,401

740,395

741,396

742,397

743,395

744,398

745,418

746,393

747,396

748,404

749,399

750,401

751,400

752,398

753,402

754,403

755,396

756,403

757,397

758,398

759,397

760,398

761,398

762,401

763,401

764,397

765,402

766,400

767,419

768,401

769,398

770,397

771,394

772,399

773,400

774,396

775,395

776,397

777,398

778,392

779,403

780,412

781,403

782,397

783,393

784,397

785,395

786,397

787,397

788,396

789,395

790,399

791,416

792,397

793,396

794,397

795,402

796,403

797,396

798,399

799,395

800,396

801,394

802,401

803,396

804,394

805,393

806,402

807,396

808,397

809,401

810,399

811,395

812,399

813,400

814,399

815,396

816,401

817,398

818,397

819,397

820,395

821,399

822,398

823,400

824,391

825,399

826,398

827,390

828,394

829,397

830,397

831,391

832,394

833,397

834,399

835,402

836,418

837,401

838,398

839,398

840,399

841,395

842,394

843,398

844,396

845,392

846,396

847,395

848,396

849,400

850,399

851,396

852,403

853,401

854,400

855,395

856,400

857,400

858,399

859,397

860,399

861,395

862,402

863,398

864,402

865,395

866,402

867,401

868,401

869,398

870,401

871,398

872,396

873,395

874,396

875,397

876,396

877,391

878,392

879,401

880,401

881,422

882,397

883,396

884,401

885,400

886,400

887,397

888,395

889,401

890,400

891,404

892,415

893,402

894,400

895,396

896,396

897,402

898,401

899,391

900,399

901,396

902,401

903,400

904,397

905,400

906,396

907,396

908,394

909,398

910,402

911,397

912,400

913,397

914,401

915,400

916,397

917,397

918,396

919,394

920,399

921,399

922,395

923,402

924,393

925,418

926,390

927,396

928,397

929,400

930,394

931,399

932,398

933,396

934,398

935,397

936,397

937,419

938,396

939,396

940,402

941,397

942,394

943,398

944,398

945,396

946,400

947,398

948,396

949,395

950,401

951,400

952,400

953,401

954,397

955,401

956,402

957,395

958,401

959,418

960,394

961,395

962,402

963,397

964,396

965,397

966,403

967,404

968,403

969,400

970,397

971,397

972,398

