count,value

0,331

1,315

2,322

3,330

4,344

5,334

6,365

7,340

8,337

9,335

10,315

11,322

12,340

13,270

14,334

15,332

16,333

17,331

18,360

19,411

20,312

21,323

22,335

23,349

24,343

25,336

26,306

27,330

28,340

29,279

30,332

31,331

32,329

33,333

34,359

35,333

36,346

37,359

38,359

39,332

40,339

41,327

42,343

43,330

44,333

45,345

46,334

47,334

48,351

49,299

50,313

51,336

52,321

53,286

54,340

55,320

56,341

57,345

58,323

59,313

60,308

61,355

62,340

63,330

64,347

65,273

66,332

67,331

68,310

69,353

70,338

71,304

72,342

73,311

74,320

75,330

76,292

77,360

78,342

79,345

80,356

81,324

82,338

83,335

84,316

85,343

86,312

87,309

88,348

89,345

90,350

91,343

92,322

93,311

94,308

95,353

96,333

97,308

98,338

99,424

100,340

101,337

102,318

103,332

104,343

105,367

106,311

107,339

108,351

109,353

110,320

111,339

112,357

113,338

114,340

115,296

116,323

117,340

118,340

119,312

120,332

121,317

122,329

123,308

124,359

125,350

126,335

127,280

128,324

129,347

130,281

131,349

132,324

133,349

134,345

135,320

136,329

137,346

138,328

139,304

140,339

141,343

142,334

143,339

144,341

145,333

146,310

147,299

148,326

149,350

150,325

151,320

152,332

153,347

154,339

155,325

156,343

157,331

158,357

159,332

160,317

161,309

162,325

163,309

164,261

165,323

166,312

167,320

168,308

169,344

170,336

171,345

172,336

173,342

174,359

175,325

176,352

177,378

178,368

179,359

180,291

181,342

182,343

183,332

184,352

185,343

186,323

187,312

188,332

189,349

190,348

191,347

192,320

193,312

194,253

195,280

196,351

197,350

198,328

199,349

200,331

201,333

202,351

203,307

204,308

205,312

206,319

207,350

208,325

209,327

210,339

211,304

212,331

213,324

214,343

215,352

216,330

217,356

218,348

219,326

220,335

221,313

222,321

223,312

224,326

225,325

226,332

227,334

228,338

229,327

230,338

231,333

232,284

233,348

234,335

235,350

236,330

237,327

238,346

239,255

240,361

241,331

242,339

243,342

244,320

245,291

246,348

247,294

248,343

249,336

250,334

251,331

252,291

253,355

254,356

255,343

256,326

257,330

258,308

259,332

260,332

261,352

262,345

263,291

264,348

265,347

266,320

267,341

268,273

269,314

270,336

271,301

272,349

273,312

274,345

275,307

276,338

277,318

278,340

279,331

280,294

281,276

282,319

283,338

284,351

285,336

286,321

287,343

288,322

289,276

290,345

291,332

292,318

293,327

294,324

295,354

296,321

297,324

298,316

299,321

300,312

301,339

302,328

303,347

304,328

305,330

306,288

307,346

308,328

309,341

310,335

311,329

312,338

313,328

314,311

315,333

316,318

317,350

318,304

319,335

320,358

321,338

322,333

323,367

324,337

325,352

326,373

327,364

328,345

329,260

330,324

331,269

332,351

333,329

334,342

335,354

336,304

337,333

338,347

339,349

340,349

341,304

342,328

343,313

344,325

345,348

346,340

347,356

348,321

349,330

350,260

351,336

352,340

353,320

354,303

355,322

356,324

357,330

358,358

359,333

360,314

361,356

362,343

363,346

364,310

365,337

366,325

367,336

368,306

369,348

370,323

371,320

372,322

373,325

374,341

375,344

376,328

377,322

378,330

379,331

380,337

381,332

382,308

383,333

384,325

385,356

386,287

387,354

388,326

389,335

390,314

391,343

392,312

393,317

394,368

395,365

396,346

397,360

398,284

399,338

400,340

401,361

402,374

403,344

404,355

405,308

406,347

407,320

408,349

409,347

410,337

411,341

412,332

413,340

414,331

415,340

416,343

417,281

418,345

419,345

420,338

421,349

422,348

423,319

424,339

425,335

426,308

427,351

428,333

429,349

430,338

431,309

432,334

433,331

434,319

435,329

436,332

437,360

438,334

439,341

440,349

441,342

442,354

443,322

444,305

445,332

446,321

447,343

448,330

449,334

450,318

451,344

452,347

453,340

454,320

455,308

456,324

457,320

458,351

459,334

460,363

461,345

462,351

463,302

464,349

465,348

466,353

467,344

468,351

469,373

470,335

471,337

472,327

473,345

474,267

475,341

476,355

477,345

478,316

479,348

480,332

481,339

482,314

483,318

484,319

485,332

486,336

487,337

488,280

489,357

490,335

491,336

492,328

493,313

494,361

495,340

496,364

497,349

498,339

499,322

500,321

501,344

502,332

503,321

504,356

505,321

506,342

507,326

508,325

509,325

510,351

511,311

512,320

513,344

514,306

515,349

516,350

517,339

518,350

519,308

520,255

521,339

522,337

523,336

524,340

525,344

526,327

527,315

528,289

529,331

530,339

531,369

532,363

533,385

534,357

535,348

536,315

537,357

538,298

539,347

540,370

541,335

542,350

543,316

544,310

545,312

546,340

547,319

548,347

549,339

550,333

551,317

552,325

553,342

554,331

555,345

556,318

557,320

558,320

559,357

560,340

561,326

562,325

563,348

564,316

565,284

566,326

567,359

568,321

569,347

570,340

571,339

572,341

573,278

574,347

575,349

576,356

577,320

578,324

579,345

580,339

581,339

582,340

583,333

584,339

585,346

586,342

587,317

588,341

589,333

590,333

591,308

592,249

593,313

594,343

595,337

596,351

597,321

598,339

599,327

600,268

601,345

602,358

603,342

604,337

605,336

606,342

607,343

608,343

609,325

610,305

611,351

612,346

613,349

614,351

615,320

616,328

617,354

618,338

619,339

620,285

621,284

622,314

623,349

624,261

625,333

626,338

627,301

628,312

629,328

630,354

631,348

632,351

633,333

634,339

635,280

636,324

637,330

638,339

639,358

640,342

641,349

642,268

643,345

644,325

645,332

646,309

647,320

648,333

649,329

650,340

651,350

652,333

653,332

654,340

655,324

656,343

657,278

658,306

659,327

660,348

661,341

662,359

663,343

664,351

665,405

666,355

667,354

668,342

669,344

670,350

671,348

672,317

673,312

674,419

675,355

676,345

677,307

678,328

679,304

680,309

681,297

682,355

683,342

684,333

685,326

686,351

687,344

688,319

689,323

690,349

691,340

692,345

693,276

694,358

695,328

696,341

697,307

698,351

699,352

700,358

701,308

702,321

703,344

704,329

705,320

706,343

707,336

708,325

709,325

710,283

711,347

712,284

713,345

714,348

715,344

716,337

717,351

718,335

719,336

720,340

721,288

722,355

723,308

724,349

725,350

726,331

727,351

728,312

729,322

730,335

731,329

732,324

733,352

734,338

735,342

736,332

737,335

738,306

739,311

740,306

741,321

742,346

743,334

744,333

745,354

746,360

747,344

748,340

749,336

750,322

751,334

752,364

753,362

754,333

755,335

756,342

757,347

758,315

759,331

760,357

761,334

762,351

763,338

764,353

765,317

766,326

767,323

768,333

769,328

770,334

771,343

772,346

773,351

774,338

775,272

776,351

777,316

778,346

779,349

780,354

781,349

782,335

783,333

784,364

785,304

786,328

787,325

788,339

789,333

790,349

791,340

792,341

793,314

794,293

795,323

796,327

797,319

798,348

799,320

800,342

801,328

802,332

803,246

804,316

805,334

806,355

807,332

808,368

809,340

810,349

811,408

812,332

813,341

814,323

815,359

816,339

817,342

818,309

819,332

820,354

821,320

822,272

823,306

824,342

825,345

826,353

827,322

828,326

829,317

830,317

831,324

832,313

833,361

834,340

835,338

836,335

837,314

838,349

839,306

840,259

841,326

842,337

843,321

844,308

845,336

846,332

847,336

848,315

849,318

850,292

851,345

852,358

853,322

854,343

855,339

856,331

857,341

858,332

859,344

860,284

861,322

862,347

863,339

864,331

865,354

866,327

867,324

868,314

869,341

870,329

871,304

872,341

873,303

874,355

875,285

876,312

877,344

878,334

879,343

880,347

881,310

882,316

883,348

884,359

885,339

886,337

887,275

888,320

889,322

890,354

891,339

892,343

893,334

894,359

895,364

896,282

897,369

898,259

899,347

900,333

901,338

902,343

903,282

904,308

905,326

906,309

907,323

908,320

909,331

910,328

911,314

912,324

913,330

914,333

915,252

916,305

917,343

918,284

919,319

920,314

921,327

922,320

923,321

924,351

925,353

926,324

927,320

928,355

929,327

930,314

931,339

932,304

933,335

934,326

935,319

936,342

937,340

938,347

939,335

940,331

941,309

942,344

943,335

944,333

945,343

946,329

947,336

948,334

949,317

950,342

951,332

952,267

953,340

954,347

955,335

956,347

957,341

958,354

959,313

960,339

961,368

962,330

963,334

964,341

965,347

966,343

967,306

968,269

969,339

970,345

971,337

972,332

973,332

974,314

975,337

976,322

977,336

978,331

979,329

980,350

981,319

982,358

983,318

984,326

985,294

986,354

987,355

988,335

989,324

990,335

991,342

992,338

993,345

994,344

995,322

996,331

997,332

998,342

999,336


