count,value

0,462

1,461

2,399

3,475

4,444

5,446

6,445

7,454

8,344

9,416

10,414

11,472

12,475

13,378

14,466

15,460

16,420

17,447

18,405

19,439

20,401

21,332

22,451

23,449

24,431

25,467

26,414

27,447

28,429

29,416

30,431

31,436

32,420

33,460

34,432

35,453

36,397

37,421

38,375

39,483

40,438

41,435

42,438

43,428

44,431

45,457

46,452

47,443

48,445

49,435

50,444

51,437

52,456

53,443

54,459

55,438

56,426

57,398

58,419

59,449

60,435

61,448

62,422

63,442

64,461

65,443

66,360

67,431

68,429

69,427

70,420

71,358

72,438

73,423

74,455

75,426

76,448

77,448

78,439

79,447

80,420

81,419

82,403

83,453

84,433

85,440

86,396

87,436

88,444

89,428

90,405

91,427

92,442

93,423

94,429

95,456

96,435

97,447

98,429

99,421

100,442

101,432

102,437

103,402

104,447

105,448

106,411

107,454

108,430

109,333

110,453

111,456

112,441

113,433

114,430

115,422

116,431

117,425

118,370

119,455

120,426

121,468

122,465

123,442

124,436

125,455

126,472

127,461

128,453

129,439

130,423

131,455

132,424

133,459

134,431

135,481

136,430

137,399

138,426

139,409

140,358

141,448

142,444

143,444

144,429

145,433

146,416

147,488

148,445

149,451

150,450

151,408

152,446

153,441

154,456

155,447

156,375

157,517

158,419

159,410

160,335

161,447

162,455

163,440

164,461

165,423

166,422

167,428

168,423

169,466

170,438

171,426

172,413

173,433

174,410

175,427

176,382

177,433

178,458

179,439

180,412

181,427

182,426

183,430

184,464

185,448

186,442

187,356

188,397

189,455

190,421

191,419

192,430

193,425

194,418

195,453

196,416

197,416

198,342

199,435

200,462

201,439

202,464

203,431

204,457

205,417

206,427

207,426

208,422

209,425

210,429

211,444

212,332

213,357

214,424

215,461

216,449

217,434

218,461

219,387

220,439

221,416

222,432

223,400

224,445

225,414

226,453

227,340

228,395

229,445

230,467

231,425

232,406

233,406

234,431

235,447

236,364

237,442

238,428

239,438

240,396

241,449

242,430

243,380

244,433

245,430

246,455

247,439

248,373

249,400

250,412

251,502

252,435

253,434

254,431

255,443

256,444

257,386

258,412

259,449

260,441

261,477

262,444

263,431

264,401

265,431

266,436

267,458

268,443

269,413

270,431

271,382

272,416

273,448

274,454

275,441

276,443

277,384

278,467

279,398

280,441

281,424

282,458

283,413

284,435

285,399

286,423

287,463

288,444

289,439

290,431

291,421

292,384

293,435

294,464

295,427

296,420

297,407

298,452

299,437

300,354

301,362

302,433

303,462

304,443

305,390

306,421

307,457

308,445

309,429

310,434

311,414

312,419

313,365

314,465

315,425

316,424

317,409

318,433

319,424

320,419

321,352

322,441

323,442

324,442

325,444

326,446

327,444

328,428

329,388

330,422

331,410

332,429

333,439

334,455

335,412

336,442

337,449

338,427

339,434

340,479

341,416

342,445

343,446

344,393

345,455

346,442

347,429

348,433

349,411

350,354

351,450

352,447

353,429

354,352

355,442

356,450

357,433

358,409

359,370

360,450

361,481

362,436

363,451

364,437

365,448

366,473

367,451

368,413

369,463

370,432

371,391

372,406

373,401

374,408

375,423

376,460

377,450

378,449

379,467

380,463

381,460

382,360

383,437

384,431

385,429

386,454

387,430

388,425

389,388

390,435

391,445

392,441

393,443

394,410

395,432

396,422

397,367

398,447

399,457

400,445

401,410

402,438

403,440

404,424

405,476

406,423

407,474

408,410

409,409

410,338

411,465

412,450

413,462

414,429

415,436

416,433

417,456

418,350

419,447

420,414

421,446

422,434

423,410

424,443

425,402

426,411

427,447

428,475

429,452

430,434

431,400

432,441

433,472

434,419

435,418

436,424

437,489

438,447

439,423

440,423

441,395

442,432

443,436

444,437

445,379

446,392

447,438

448,447

449,426

450,419

451,419

452,451

453,450

454,441

455,428

456,391

457,432

458,451

459,451

460,375

461,442

462,406

463,422

464,442

465,463

466,429

467,413

468,449

469,428

470,389

471,403

472,454

473,436

474,457

475,351

476,443

477,420

478,438

479,462

480,431

481,418

482,428

483,410

484,461

485,439

486,329

487,442

488,436

489,405

490,457

491,431

492,437

493,434

494,430

495,442

496,431

497,457

498,400

499,447

500,370

501,414

502,416

503,328

504,482

505,429

506,439

507,412

508,402

509,421

510,460

511,472

512,419

513,404

514,404

515,449

516,442

517,413

518,440

519,453

520,424

521,453

522,416

523,420

524,423

525,432

526,447

527,420

528,456

529,468

530,453

531,429

532,446

533,337

534,421

535,448

536,451

537,426

538,457

539,431

540,401

541,437

542,444

543,453

544,420

545,439

546,445

547,379

548,454

549,462

