count,value

0,419

1,422

2,415

3,422

4,414

5,432

6,437

7,417

8,399

9,427

10,430

11,431

12,397

13,415

14,400

15,354

16,402

17,435

18,401

19,375

20,390

21,362

22,400

23,394

24,417

25,432

26,421

27,435

28,399

29,419

30,433

31,411

32,427

33,327

34,419

35,391

36,427

37,411

38,397

39,410

40,411

41,397

42,396

43,373

44,412

45,417

46,411

47,408

48,428

49,405

50,391

51,363

52,335

53,398

54,405

55,402

56,384

57,386

58,420

59,392

60,395

61,416

62,412

63,377

64,420

65,334

66,396

67,369

68,412

69,396

70,402

71,407

72,429

73,399

74,410

75,397

76,415

77,410

78,324

79,413

80,362

81,402

82,415

83,411

84,380

85,373

86,408

87,356

88,416

89,395

90,423

91,404

92,411

93,414

94,407

95,402

96,429

97,398

98,397

99,366

100,403

101,406

102,411

103,393

104,423

105,426

106,440

107,372

108,397

109,391

110,395

111,448

112,388

113,384

114,403

115,406

116,408

117,401

118,400

119,398

120,366

121,415

122,401

123,380

124,432

125,375

126,362

127,395

128,415

129,402

130,416

131,405

132,398

133,393

134,436

135,414

136,326

137,401

138,400

139,384

140,406

141,395

142,408

143,401

144,398

145,354

146,416

147,340

148,405

149,437

150,421

151,430

152,409

153,400

154,420

155,409

156,427

157,407

158,373

159,421

160,409

161,403

162,421

163,396

164,422

165,416

166,371

167,481

168,419

169,368

170,343

171,430

172,342

173,415

174,407

175,420

176,410

177,396

178,428

179,408

180,392

181,431

182,441

183,434

184,410

185,400

186,397

187,407

188,458

189,414

190,369

191,407

192,407

193,414

194,414

195,468

196,397

197,404

198,405

199,397

200,400

201,368

202,425

203,406

204,400

205,419

206,378

207,433

208,408

209,319

210,326

211,411

212,397

213,396

214,368

215,373

216,395

217,416

218,406

219,395

220,382

221,406

222,358

223,414

224,406

225,381

226,446

227,436

228,422

229,405

230,457

231,406

232,413

233,426

234,397

235,393

236,298

237,419

238,395

239,383

240,403

241,431

242,396

243,396

244,427

245,419

246,421

247,460

248,395

249,399

250,372

251,435

252,408

253,407

254,406

255,436

256,442

257,414

258,402

259,412

260,391

261,373

262,398

263,403

264,412

265,384

266,409

267,389

268,406

269,413

270,366

271,404

272,417

273,414

274,396

275,424

276,407

277,411

278,399

279,398

280,387

281,363

282,322

283,425

284,419

285,443

286,416

287,407

288,397

289,439

290,408

291,396

292,404

293,395

294,400

295,420

296,431

297,401

298,405

299,411

300,430

301,420

302,424

303,370

304,429

305,421

306,398

307,416

308,428

309,411

310,405

311,413

312,413

313,402

314,392

315,321

316,434

317,368

318,409

319,401

320,308

321,408

322,490

323,420

324,413

325,432

326,354

327,411

328,405

329,456

330,383

331,398

332,452

333,421

334,396

335,407

336,402

337,392

338,371

339,410

340,410

341,407

342,429

343,427

344,388

345,418

346,398

347,415

348,410

349,399

350,372

351,394

352,399

353,415

354,410

355,410

356,428

357,309

358,403

359,392

360,400

361,423

362,413

363,390

364,387

365,398

366,426

367,399

368,434

369,383

370,403

371,345

372,419

373,420

374,369

375,449

376,414

377,419

378,409

379,441

380,409

381,429

382,369

383,401

384,407

385,421

386,419

387,400

388,402

389,375

390,396

391,414

392,420

393,425

394,400

395,413

396,410

397,393

398,422

399,258

400,428

401,416

402,399

403,397

404,427

405,391

406,350

407,390

408,413

409,431

410,426

411,389

412,383

413,408

414,397

415,389

416,401

417,410

418,423

419,409

420,394

421,428

422,393

423,422

424,424

425,417

426,404

427,388

428,308

429,409

430,397

431,418

432,352

433,423

434,414

435,405

436,395

437,413

438,393

439,431

440,416

441,401

442,394

443,400

444,406

445,384

446,419

447,438

448,402

449,351

450,417

451,435

452,396

453,409

454,424

455,395

456,404

457,433

458,433

459,406

460,397

461,407

462,394

463,407

464,393

465,397

466,397

467,437

468,396

469,412

470,336

471,434

472,433

473,411

474,453

475,415

476,428

477,425

478,407

479,392

480,403

481,420

482,408

483,404

484,407

485,423

486,392

487,425

488,400

489,429

490,405

491,411

492,400

493,408

494,415

495,412

496,394

497,374

498,400

499,425

500,402

501,420

502,419

503,416

504,352

505,416

506,388

507,361

508,398

509,428

510,406

511,327

512,422

513,403

514,405

515,435

516,387

517,395

518,438

519,352

520,369

521,409

522,346

523,402

524,435

525,409

526,431

527,435

528,407

529,393

530,408

531,415

532,427

533,415

534,424

535,397

536,407

537,398

538,400

539,411

540,402

541,392

542,412

543,385

544,377

545,420

546,406

547,407

548,373

549,410

550,404

551,373

552,433

553,394

554,396

555,442

556,410

557,403

558,409

559,400

560,389

561,415

562,426

563,396

564,402

565,407

566,392

567,399

568,412

569,410

570,401

571,417

572,414

573,402

574,419

575,417

576,413

577,430

578,408

579,413

580,433

581,400

582,421

583,416

584,372

585,324

586,411

587,408

588,398

589,389

590,417

591,426

592,416

593,400

594,419

595,398

596,411

597,393

598,409

599,426

600,396

601,400

602,426

603,397

604,398

605,396

606,397

607,423

608,393

609,412

610,410

611,404

612,417

613,460

614,399

615,414

616,326

617,412

618,401

619,390

620,348

621,441

622,402

623,433

624,413

625,433

626,407

627,386

628,353

629,379

630,413

631,402

632,447

633,410

634,419

635,410

636,408

637,415

638,354

639,392

640,314

641,353

642,396

643,417

644,412

645,421

646,415

647,418

648,427

649,419

650,408

651,410

652,391

653,399

654,423

655,421

656,439

657,415

658,399

659,399

660,417

661,406

662,389

663,424

664,392

665,395

666,435

667,396

668,415

669,398

670,423

671,344

672,423

673,399

674,426

675,397

676,392

677,421

678,392

679,407

680,408

681,397

682,391

683,397

684,393

685,402

686,421

687,381

688,405

689,390

690,415

691,408

692,433

693,402

694,415

695,405

696,425

697,317

698,410

699,441

700,334

701,422

702,382

703,409

704,346

705,414

706,401

707,411

708,396

709,396

710,400

711,381

712,400

713,398

714,406

715,385

716,417

717,398

718,364

719,415

720,461

721,410

722,413

723,462

724,412

725,398

726,410

727,404

728,396

729,328

730,425

731,468

732,426

733,429

734,403

735,392

736,417

737,354

738,395

739,396

740,412

741,397

742,405

743,391

744,419

745,413

746,413

747,394

748,384

749,435

750,401

751,387

752,404

753,411

754,395

755,406

756,402

757,430

758,432

759,369

760,399

761,405

762,395

763,402

764,413

765,416

766,436

767,346

768,402

769,393

770,411

771,393

772,398

773,403

774,414

775,426

776,441

777,423

778,416

779,419

780,415

781,396

782,421

783,396

784,431

785,367

786,404

787,444

788,403

789,413

790,389

791,401

792,405

793,399

794,414

795,408

796,420

797,394

798,417

799,398

800,431

801,376

802,410

803,396

804,403

805,469

806,406

807,405

808,356

809,408

810,407

811,390

812,407

813,423

814,416

815,422

816,396

817,405

818,387

819,361

820,406

821,390

822,423

823,402

824,419

825,411

826,432

827,404

828,384

829,349

830,415

831,409

832,423

833,437

834,367

835,421

836,427

837,415

838,422

839,398

840,436

841,353

842,418

843,368

844,426

845,395

846,404

847,397

848,407

849,407

850,406

851,461

852,396

853,371

854,367

855,419

856,401

857,419

858,369

859,395

860,404

861,429

862,433

863,359

864,316

865,396

866,432

867,402

868,432

869,415

870,394

871,421

872,383

873,403

874,404

875,406

876,298

877,414

878,434

879,440

880,360

881,422

882,370

883,393

884,420

885,414

886,408

887,434

888,407

889,410

890,426

891,394

892,419

893,399

894,352

895,435

896,410

897,400

898,426

899,395

900,407

901,438

902,396

903,412

904,405

905,428

906,406

907,395

908,412

909,402

910,415

911,401

912,426

913,423

914,410

915,389

916,418

917,426

918,396

919,365

920,392

921,422

922,408

923,419

924,376

925,382

926,400

927,406

928,390

929,400

930,427

931,438

932,392

933,399

934,432

935,387

936,429

937,411

938,409

939,312

940,406

941,395

942,406

943,454

944,413

945,400

946,406

947,442

948,400

949,433

950,409

951,389

952,389

953,398

954,443

955,434

956,403

957,390

958,431

959,341

960,431

961,406

962,412

963,404

964,404

965,356

966,462

967,347

968,407

969,424

970,427

971,395

972,400

973,397

974,422

975,399

976,396

977,413

978,414

979,384

980,421

981,412

982,426

983,398

984,401

985,399

986,429

987,405

988,421

989,426

990,418

991,409

992,384

993,437

994,403

995,400

996,400

997,375

998,407

999,420


