count,value

0,440

1,495

2,479

3,470

4,427

5,432

6,508

7,499

8,518

9,498

10,421

11,490

12,455

13,489

14,444

15,500

16,492

17,465

18,427

19,525

20,515

21,471

22,494

23,461

24,461

25,485

26,412

27,474

28,489

29,489

30,497

31,475

32,479

33,468

34,371

35,482

36,456

37,508

38,486

39,490

40,526

41,471

42,492

43,477

44,467

45,416

46,485

47,503

48,489

49,482

50,520

51,478

52,489

53,503

54,484

55,501

56,475

57,412

58,473

59,490

60,502

61,490

62,484

63,493

64,488

65,450

66,470

67,411

68,436

69,496

70,486

71,509

72,469

73,469

74,484

75,511

76,494

77,422

78,480

79,495

80,482

81,485

82,483

83,443

84,479

85,500

86,428

87,372

88,483

89,461

90,479

91,460

92,532

93,494

94,450

95,496

96,507

97,402

98,467

99,453

100,515

101,490

102,424

103,479

104,459

105,493

106,448

107,450

108,482

109,450

110,498

111,415

112,469

113,507

114,477

115,502

116,533

117,541

118,478

119,488

120,427

121,459

122,478

123,437

124,506

125,485

126,496

127,502

128,464

129,541

130,424

131,516

132,499

133,472

134,510

135,436

136,483

137,450

138,494

139,495

140,451

141,504

142,444

143,474

144,485

145,505

146,474

147,480

148,436

149,469

150,440

151,461

152,513

153,481

154,497

155,380

156,418

157,496

158,500

159,484

160,428

161,494

162,502

163,511

164,445

165,500

166,528

167,492

168,468

169,496

170,425

171,461

172,464

173,508

174,470

175,479

176,500

177,487

178,438

179,406

180,509

181,486

182,509

183,501

184,447

185,485

186,403

187,500

188,479

189,444

190,487

191,471

192,479

193,445

194,423

195,490

196,485

197,498

198,463

199,420

200,484

201,455

202,483

203,458

204,525

205,483

206,482

207,473

208,452

209,467

210,449

211,512

212,456

213,471

214,524

215,425

216,464

217,442

218,516

219,482

220,471

221,486

222,492

223,510

224,473

225,471

226,484

227,469

228,446

229,505

230,501

231,474

232,422

233,497

234,478

235,474

236,481

237,470

238,481

239,489

240,447

241,484

242,475

243,459

244,464

245,498

246,503

247,443

248,429

249,546

250,556

251,525

252,462

253,496

254,492

255,499

256,447

257,477

258,493

259,398

260,478

261,468

262,514

263,535

264,461

265,472

266,496

267,460

268,400

269,468

270,509

271,500

272,406

273,486

274,481

275,492

276,477

277,506

278,480

279,468

280,415

281,496

282,493

283,468

284,496

285,474

286,486

287,448

288,404

289,514

290,491

291,491

292,494

293,448

294,430

295,436

296,513

297,513

298,472

299,487

300,478

301,471

302,407

303,430

304,480

305,500

306,499

307,442

308,478

309,427

310,420

311,501

312,506

313,494

314,482

315,497

316,451

317,464

318,486

319,505

320,484

321,497

322,496

323,481

324,469

325,486

326,471

327,520

328,483

329,448

330,475

331,463

332,459

333,487

334,495

335,455

336,515

337,481

338,478

339,509

340,403

341,502

342,454

343,525

344,448

345,442

346,482

347,495

348,482

349,444

350,499

351,460

352,474

353,446

354,458

355,498

356,423

357,518

358,480

359,483

360,444

361,408

362,484

363,484

364,506

365,460

366,472

367,442

368,540

369,454

370,485

371,485

372,480

373,466

374,409

375,517

376,484

377,470

378,480

379,495

380,479

381,471

382,512

383,449

384,499

385,461

386,490

387,487

388,496

389,505

390,477

391,430

392,452

393,500

394,478

395,492

396,459

397,407

398,489

399,539

400,517

401,479

402,456

403,492

404,507

405,492

406,507

407,476

408,456

409,391

410,526

411,425

412,509

413,516

414,482

415,484

416,404

417,496

418,459

419,475

420,455

421,524

422,497

423,477

424,484

425,479

426,460

427,513

428,456

429,481

430,484

431,475

432,394

433,466

434,438

435,488

436,497

437,487

438,497

439,416

440,461

441,455

442,452

443,398

444,424

445,552

446,446

447,412

448,432

449,489

450,478

451,440

452,539

453,477

454,487

455,456

456,479

457,489

458,497

459,522

460,400

461,497

462,405

463,500

464,494

465,508

466,479

467,482

468,465

469,483

470,479

471,473

472,487

473,493

474,369

475,510

476,476

477,460

478,434

479,486

480,478

481,500

482,474

483,488

484,441

485,471

486,375

487,497

488,501

489,465

490,524

491,498

492,448

493,458

494,517

495,495

496,497

497,533

498,465

499,458

500,512

501,496

502,488

503,480

504,481

505,431

506,468

507,493

508,458

509,447

510,486

511,513

512,476

513,441

514,457

515,450

516,475

517,500

518,511

519,491

520,448

521,479

522,467

523,477

524,382

525,499

526,491

527,477

528,437

529,457

530,481

531,425

532,512

533,504

534,496

535,536

536,391

537,472

538,522

539,516

540,428

541,479

542,482

543,404

544,507

545,472

546,515

547,448

548,431

549,488

550,491

551,522

552,397

553,508

554,505

555,461

556,457

557,454

558,481

559,509

560,514

561,526

562,428

563,493

564,473

565,491

566,474

567,487

568,504

569,456

570,504

571,472

572,478

573,436

574,488

575,490

576,480

577,449

578,387

579,478

580,467

581,444

582,517

583,442

584,493

585,395

586,506

587,502

588,496

589,484

590,455

591,499

592,415

593,493

594,449

595,500

596,477

597,488

598,403

599,498

600,481

601,448

602,509

603,491

604,467

605,470

606,459

607,459

608,454

609,531

610,497

611,457

612,502

613,468

614,478

615,493

616,459

617,486

618,477

619,515

620,487

621,480

622,491

623,510

624,466

625,481

626,528

627,493

628,496

629,453

630,444

631,492

632,471

633,514

634,430

635,479

636,463

637,458

638,424

639,485

640,515

641,517

642,486

643,462

644,481

645,475

646,495

647,488

648,519

649,488

650,486

651,499

652,475

653,452

654,488

655,499

656,461

657,486

658,428

659,444

660,464

661,380

662,521

663,482

664,481

665,502

666,462

667,491

668,471

669,517

670,502

671,511

672,533

673,463

674,499

675,474

676,505

677,440

678,504

679,491

680,481

681,464

682,471

683,486

684,514

685,417

686,426

687,481

688,457

689,495

690,534

691,506

692,482

693,481

694,411

695,448

696,493

697,501

698,484

699,472

700,422

701,416

702,490

703,491

704,551

705,491

706,471

707,414

708,447

709,477

710,488

711,486

712,450

713,487

714,486

715,461

716,397

717,496

718,500

719,478

720,475

721,486

722,472

723,440

724,444

725,515

726,492

727,420

728,486

729,486

730,452

731,466

732,529

733,492

734,490

735,518

736,468

737,497

738,420

739,509

740,479

741,486

742,507

743,411

744,451

745,508

746,507

747,486

748,491

749,472

750,448

751,410

752,455

753,506

754,476

755,488

756,501

757,476

758,474

759,464

760,521

761,481

762,516

763,504

764,478

765,480

766,446

767,436

768,483

769,448

770,490

771,490

772,446

773,459

774,400

775,478

776,493

777,482

778,495

779,454

780,495

781,426

782,377

783,492

784,503

785,499

786,469

787,430

788,481

789,468

790,462

791,468

792,489

793,483

794,505

795,457

796,425

797,475

798,475

799,478

800,395

801,480

802,524

803,511

804,409

805,464

806,496

807,486

808,475

809,455

810,509

811,445

812,524

813,408

814,486

815,515

816,502

817,452

818,485

819,444

820,482

821,493

822,505

823,509

824,506

825,381

826,552

827,500

828,479

829,449

830,499

831,512

832,440

833,427

834,479

835,531

836,479

837,508

838,456

839,462

840,383

841,485

842,490

843,471

844,491

845,445

846,461

847,510

848,515

849,498

850,491

851,526

852,444

853,450

854,497

855,514

856,485

857,461

858,488

859,481

860,481

861,412

862,486

863,478

864,380

865,493

866,480

867,483

868,458

869,434

870,439

871,479

872,506

873,470

874,426

875,491

876,467

877,478

878,404

879,512

880,480

881,491

882,511

883,459

884,484

885,395

886,514

887,446

888,476

889,481

890,456

891,462

892,405

893,508

894,503

895,467

896,445

897,488

898,438

899,494

900,493

901,478

902,495

903,497

904,461

905,417

906,403

907,482

908,476

909,493

910,499

911,475

912,480

913,493

914,519

915,478

916,490

917,480

918,426

919,484

920,492

921,529

922,492

923,499

924,482

925,461

926,404

927,485

928,513

929,479

930,482

931,481

932,511

933,477

934,477

935,510

936,480

937,489

938,492

939,491

940,461

941,406

942,416

943,480

944,493

945,464

946,545

947,465

948,490

949,410

950,500

951,492

952,503

953,441

954,381

955,503

956,444

957,512

958,500

959,507

960,472

961,407

962,508

963,444

964,480

965,475

966,491

967,483

968,445

969,410

970,409

971,504

972,497

973,495

974,464

975,399

976,508

977,475

978,428

979,463

980,500

981,518

982,461

983,490

984,497

985,429

986,457

987,452

988,503

989,478

990,457

991,459

992,440

993,479

994,496

995,546

996,548

997,455

998,473

999,496


