count,value

0,220

1,222

2,219

3,223

4,220

5,221

6,220

7,219

8,216

9,224

10,219

11,221

12,216

13,220

14,225

15,222

16,221

17,220

18,217

19,221

20,220

21,221

22,221

23,221

24,221

25,220

26,232

27,220

28,221

29,220

30,220

31,220

32,217

33,223

34,219

35,216

36,220

37,215

38,221

39,221

40,220

41,219

42,220

43,218

44,232

45,216

46,219

47,219

48,217

49,220

50,218

51,221

52,219

53,222

54,219

55,222

56,221

57,215

58,220

59,219

60,218

61,219

62,223

63,217

64,218

65,222

66,216

67,220

68,216

69,223

70,219

71,222

72,221

73,219

74,219

75,221

76,221

77,221

78,223

79,222

80,221

81,221

82,218

83,225

84,220

85,221

86,221

87,222

88,220

89,216

90,218

91,222

92,220

93,220

94,219

95,220

96,219

97,220

98,221

99,225

100,214

101,219

102,221

103,216

104,220

105,218

106,219

107,219

108,233

109,217

110,220

111,220

112,223

113,236

114,221

115,223

116,222

117,222

118,220

119,220

120,222

121,220

122,232

123,219

124,221

125,220

126,220

127,222

128,224

129,219

130,216

131,222

132,220

133,219

134,220

135,217

136,220

137,222

138,215

139,224

140,218

141,220

142,217

143,221

144,220

145,219

146,224

147,223

148,226

149,221

150,221

151,230

152,219

153,218

154,221

155,219

156,214

157,219

158,220

159,220

160,222

161,218

162,227

163,221

164,223

165,223

166,217

167,215

168,220

169,216

170,219

171,219

172,221

173,223

174,220

175,235

176,222

177,218

178,222

179,223

180,217

181,224

182,220

183,220

184,222

185,235

186,221

187,224

188,223

189,220

190,235

191,221

192,221

193,220

194,221

195,216

196,222

197,221

198,223

199,221

200,220

201,220

202,223

203,214

204,231

205,220

206,222

207,222

208,219

209,218

210,223

211,223

212,221

213,216

214,218

215,221

216,219

217,221

218,219

219,222

220,220

221,218

222,222

223,225

224,217

225,220

226,219

227,222

228,220

229,220

230,223

231,220

232,219

233,217

234,223

235,216

236,220

237,218

238,223

239,221

240,220

241,221

242,218

243,218

244,217

245,216

246,221

247,220

248,220

249,220

250,221

251,218

252,227

253,223

254,221

255,222

256,219

257,218

258,218

259,216

260,217

261,220

262,219

263,217

264,221

265,220

266,234

267,216

268,223

269,216

270,217

271,226

272,223

273,216

274,220

275,220

276,222

277,218

278,219

279,217

280,218

281,221

282,223

283,223

284,219

285,222

286,220

287,221

288,219

289,221

290,220

291,221

292,219

293,221

294,220

295,219

296,221

297,220

298,221

299,221

300,220

301,223

302,222

303,222

304,220

305,220

306,222

307,220

308,217

309,216

310,218

311,219

312,220

313,219

314,224

315,223

316,218

317,221

318,221

319,219

320,219

321,215

322,220

323,220

324,218

325,223

326,217

327,221

328,219

329,224

330,216

331,222

332,224

333,222

334,220

335,220

336,216

337,222

338,219

339,219

340,220

341,222

342,222

343,222

344,217

345,224

346,220

347,220

348,231

349,221

350,220

351,220

352,220

353,223

354,220

355,217

356,221

357,220

358,221

359,220

360,216

361,220

362,221

363,223

364,220

365,221

366,221

367,223

368,218

369,219

370,218

371,217

372,220

373,221

374,219

375,221

376,227

377,221

378,223

379,220

380,221

381,222

382,220

383,220

384,219

385,219

386,222

387,221

388,220

389,218

390,222

391,220

392,219

393,216

394,223

395,218

396,221

397,220

398,222

399,220

400,218

401,222

402,221

403,221

404,218

405,216

406,223

407,221

408,216

409,220

410,215

411,222

412,220

413,223

414,221

415,219

416,220

417,220

418,220

419,229

420,221

421,220

422,221

423,220

424,223

425,220

426,221

427,219

428,222

429,216

430,215

431,219

432,219

433,220

434,218

435,218

436,222

437,220

438,220

439,219

440,218

441,221

442,220

443,217

444,224

445,220

446,217

447,218

448,223

449,221

450,220

451,219

452,223

453,233

454,220

455,217

456,219

457,220

458,222

459,220

460,221

461,223

462,220

463,222

464,220

465,220

466,216

467,231

468,223

469,221

470,218

471,215

472,223

473,221

474,222

475,217

476,218

477,219

478,217

479,219

480,222

481,216

482,217

483,216

484,221

485,220

486,231

487,222

488,219

489,219

490,217

491,221

492,220

493,219

494,218

495,220

496,220

497,220

498,219

499,222

500,220

501,222

502,218

503,220

504,219

505,221

506,219

507,217

508,219

509,221

510,232

511,215

512,215

513,221

514,220

515,235

516,217

517,221

518,226

519,218

520,217

521,220

522,220

523,220

524,233

525,220

526,216

527,216

528,222

529,220

530,219

531,224

532,223

533,221

534,217

535,222

536,221

537,219

538,217

539,222

540,221

541,220

542,216

543,235

544,223

545,221

546,219

547,220

548,221

549,222

550,224

551,220

552,220

553,220

554,224

555,217

556,220

557,219

558,223

559,217

560,220

561,220

562,220

563,223

564,221

565,219

566,223

567,229

568,215

569,220

570,220

571,220

572,219

573,221

574,216

575,220

576,220

577,223

578,220

579,219

580,225

581,226

582,220

583,216

584,214

585,221

586,221

587,223

588,221

589,220

590,220

591,220

592,222

593,222

594,218

595,218

596,219

597,218

598,220

599,221

600,217

601,219

602,221

603,223

604,221

605,220

606,222

607,216

608,219

609,217

610,231

611,223

612,220

613,220

614,222

615,222

616,220

617,219

618,218

619,220

620,220

621,221

622,218

623,219

624,231

625,223

626,220

627,223

628,224

629,222

630,218

631,215

632,223

633,220

634,217

635,220

636,219

637,216

638,220

639,218

640,226

641,219

642,216

643,231

644,223

645,218

646,214

647,220

648,221

649,219

650,223

651,221

652,220

653,219

654,216

655,221

656,220

657,220

658,234

659,217

660,219

661,221

662,219

663,233

664,221

665,222

666,222

667,221

668,215

669,222

670,220

671,221

672,219

673,220

674,221

675,222

676,220

677,223

678,222

679,221

680,221

681,219

682,218

683,218

684,219

685,220

686,221

687,221

688,219

689,224

690,222

691,220

692,222

693,219

694,214

695,220

696,220

697,219

698,218

699,217

700,223

701,218

702,220

703,219

704,223

705,216

706,218

707,224

708,216

709,221

710,220

711,222

712,222

713,219

714,216

715,221

716,216

717,220

718,221

719,220

720,223

721,218

722,224

723,220

724,221

725,217

726,218

727,218

728,222

729,266

730,222

731,220

732,220

733,219

734,220

735,220

736,219

737,221

738,232

739,217

740,214

741,221

742,220

743,232

744,219

745,223

746,217

747,220

748,223

749,220

750,221

751,221

752,223

753,219

754,218

755,220

756,217

757,220

758,219

759,216

760,222

761,220

762,218

763,219

764,221

765,221

766,225

767,219

768,220

769,217

770,222

771,216

772,229

773,223

774,218

775,219

776,216

777,218

778,219

779,220

780,219

781,220

782,226

783,222

784,219

785,219

786,219

787,218

788,220

789,219

790,220

791,232

792,220

793,223

794,217

795,225

796,218

797,219

798,218

799,217

800,220

801,221

802,218

803,219

804,220

805,217

806,220

807,215

808,219

809,222

810,218

811,218

812,219

813,218

814,219

815,229

816,221

817,223

818,222

819,221

820,214

821,221

822,221

823,221

824,225

825,219

826,217

827,220

828,223

829,227

830,215

831,221

832,222

833,218

834,232

835,220

836,221

837,219

838,220

839,222

840,216

841,216

842,221

843,220

844,223

845,219

846,218

847,222

848,219

849,215

850,220

851,220

852,221

853,230

854,223

855,218

856,218

857,225

858,223

859,220

860,220

861,217

862,220

863,221

864,216

865,220

866,222

867,221

868,234

869,221

870,220

871,222

872,221

873,223

874,221

875,222

876,221

877,235

878,220

879,218

880,219

881,220

882,228

883,222

884,217

885,219

886,220

887,220

888,223

889,220

890,218

891,233

892,220

893,220

894,218

895,221

896,222

897,219

898,223

899,220

900,221

901,220

902,221

903,224

904,220

905,218

906,218

907,224

908,216

909,220

910,220

911,219

912,219

913,221

914,221

915,219

916,219

917,221

918,221

919,221

920,217

921,222

922,220

923,223

924,234

925,223

926,219

927,218

928,221

929,231

930,222

931,218

932,221

933,220

934,233

935,218

936,219

937,217

938,218

939,219

940,220

941,219

942,218

943,223

944,219

945,215

946,220

947,219

948,222

949,220

950,219

951,221

952,219

953,234

954,223

955,224

956,220

957,219

958,218

959,220

960,220

961,218

962,234

963,221

964,216

965,221

966,220

967,235

968,222

969,219

970,216

971,219

972,218

973,220

974,220

975,218

976,215

977,221

978,222

979,219

980,219

981,220

982,219

983,219

984,226

985,221

986,235

987,215

988,221

989,218

990,221

991,220

992,220

993,219

994,214

995,220

996,221

997,216

998,215

999,226


