count,value

0,255

1,261

2,256

3,247

4,252

5,248

6,256

7,252

8,256

9,253

10,252

11,253

12,251

13,259

14,256

15,248

16,248

17,251

18,252

19,261

20,256

21,251

22,248

23,251

24,259

25,251

26,248

27,259

28,246

29,260

30,260

31,253

32,256

33,259

34,250

35,261

36,252

37,248

38,255

39,259

40,256

41,252

42,249

43,251

44,251

45,261

46,252

47,252

48,255

49,251

50,251

51,257

52,253

53,248

54,252

55,253

56,271

57,252

58,252

59,249

60,252

61,266

62,251

63,248

64,261

65,249

66,251

67,260

68,251

69,255

70,260

71,251

72,259

73,251

74,255

75,256

76,259

77,251

78,252

79,250

80,252

81,252

82,259

83,250

84,252

85,250

86,252

87,252

88,272

89,252

90,249

91,252

92,252

93,259

94,252

95,255

96,250

97,252

98,256

99,252

100,248

101,260

102,252

103,253

104,259

105,248

106,251

107,261

108,252

109,261

110,252

111,248

112,256

113,257

114,256

115,256

116,253

117,256

118,252

119,259

120,251

121,252

122,252

123,253

124,248

125,259

126,252

127,248

128,251

129,252

130,260

131,252

132,252

133,248

134,252

135,252

136,253

137,248

138,259

139,255

140,252

141,260

142,252

143,251

144,260

145,256

146,259

147,263

148,248

149,252

150,259

151,257

152,256

153,247

154,252

155,252

156,260

157,255

158,252

159,251

160,255

161,252

162,260

163,256

164,253

165,253

166,256

167,259

168,267

169,260

170,247

171,252

172,252

173,261

174,248

175,260

176,260

177,252

178,260

179,252

180,253

181,255

182,268

183,259

184,253

185,248

186,252

187,261

188,255

189,266

190,244

191,256

192,252

193,259

194,256

195,252

196,252

197,247

198,252

199,260

200,257

201,251

202,246

203,252

204,259

205,250

206,259

207,246

208,251

209,252

210,272

211,248

212,260

213,259

214,252

215,259

216,250

217,253

218,256

219,260

220,254

221,252

222,247

223,252

224,256

225,260

226,252

227,251

228,252

229,251

230,259

231,256

232,253

233,251

234,252

235,252

236,259

237,255

238,253

239,248

240,251

241,260

242,252

243,249

244,251

245,248

246,260

247,255

248,248

249,256

250,259

251,246

252,260

253,252

254,251

255,256

256,260

257,255

258,252

259,244

260,252

261,256

262,260

263,252

264,252

265,252

266,252

267,259

268,257

269,256

270,248

271,253

272,253

273,255

274,255

275,257

276,248

277,251

278,260

279,265

280,248

281,260

282,249

283,253

284,260

285,249

286,260

287,258

288,247

289,261

290,252

291,248

292,251

293,272

294,255

295,250

296,248

297,251

298,249

299,258

300,268

301,253

302,256

303,252

304,255

305,254

306,252

307,252

308,252

309,251

310,259

311,255

312,257

313,246

314,252

315,259

316,256

317,249

318,259

319,248

320,252

321,270

322,249

323,256

324,260

325,247

326,261

327,252

328,252

329,251

330,260

331,255

332,252

333,248

334,251

335,256

336,260

337,256

338,250

339,251

340,251

341,260

342,252

343,256

344,252

345,252

346,257

347,259

348,252

349,256

350,243

351,251

352,259

353,252

354,248

355,258

356,260

357,256

358,260

359,248

360,252

361,259

362,252

363,272

364,252

365,251

366,252

367,260

368,255

369,249

370,251

371,250

372,252

373,261

374,256

375,248

376,251

377,252

378,258

379,251

380,253

381,248

382,252

383,252

384,271

385,252

386,255

387,245

388,251

389,261

390,252

391,258

392,256

393,248

394,260

395,256

396,249

397,256

398,259

399,254

400,260

401,252

402,254

403,249

404,259

405,256

406,253

407,251

408,253

409,251

410,260

411,255

412,251

413,251

414,252

415,253

416,253

417,256

418,250

419,251

420,252

421,260

422,252

423,259

424,248

425,251

426,259

427,257

428,248

429,259

430,248

431,252

432,260

433,250

434,253

435,256

436,252

437,256

438,251

439,251

440,256

441,260

442,256

443,249

444,252

445,252

446,251

447,260

448,268

449,248

450,252

451,252

452,252

453,258

454,256

455,265

456,252

457,255

458,259

459,252

460,261

461,246

462,256

463,259

464,253

465,248

466,260

467,249

468,255

469,272

470,247

471,253

472,255

473,256

474,256

475,252

476,264

477,251

478,256

479,255

480,257

481,251

482,255

483,252

484,260

485,256

486,253

487,253

488,252

489,250

490,260

491,252

492,252

493,250

494,257

495,259

496,251

497,260

498,252

499,253

500,259

501,252

502,247

503,256

504,250

505,253

506,260

507,247

508,251

509,255

510,268

511,247

512,252

513,251

514,252

515,256

516,258

517,252

518,252

519,251

520,251

521,260

522,256

523,251

524,252

525,252

526,259

527,261

528,256

529,256

530,252

531,255

532,260

533,252

534,259

535,252

536,248

537,258

538,261

539,248

540,260

541,252

542,253

543,260

544,252

545,256

546,256

547,261

548,251

549,252

550,251

551,252

552,256

553,261

554,256

555,252

556,252

557,253

558,259

559,263

560,252

561,251

562,253

563,252

564,260

565,255

566,257

567,252

568,256

569,260

570,252

571,259

572,251

573,246

574,268

575,252

576,249

577,252

578,250

579,251

580,267

581,248

582,255

583,257

584,260

585,254

586,247

587,252

588,247

589,256

590,260

591,252

592,251

593,255

594,262

595,258

596,252

597,252

598,251

599,251

600,251

601,270

602,251

603,253

604,251

605,256

606,260

607,251

608,260

609,257

610,252

611,258

612,252

613,247

614,252

615,257

616,253

617,257

618,251

619,256

620,252

621,258

622,256

623,249

624,252

625,252

626,252

627,261

628,251

629,252

630,252

631,252

632,260

633,256

634,256

635,251

636,252

637,257

638,260

639,255

640,253

641,248

642,255

643,265

644,251

645,260

646,256

647,248

648,255

649,248

650,253

651,256

652,260

653,252

654,256

655,247

656,252

657,256

658,256

659,256

660,247

661,255

662,251

663,255

664,271

665,248

666,252

667,252

668,252

669,260

670,255

671,264

672,251

673,252

674,256

675,255

676,252

677,254

678,252

679,259

680,257

681,248

682,259

683,251

684,247

685,256

686,249

687,256

688,256

689,260

690,256

691,254

692,260

693,251

694,256

695,260

696,252

697,248

698,250

699,252

700,255

701,259

702,257

703,252

704,251

705,256

706,257

707,256

708,256

709,250

710,252

711,255

712,254

713,256

714,256

715,252

716,254

717,256

718,248

719,259

720,254

721,248

722,258

723,249

724,252

725,253

726,258

727,246

728,257

729,251

730,252

731,252

732,259

733,256

734,247

735,252

736,252

737,257

738,260

739,255

740,252

741,253

742,256

743,256

744,252

745,255

746,252

747,253

748,256

749,255

750,257

751,256

752,247

753,253

754,255

755,248

756,259

757,256

758,249

759,259

760,256

761,252

762,253

763,252

764,256

765,256

766,248

767,251

768,260

769,260

770,256

771,248

772,252

773,252

774,257

775,255

776,256

777,252

778,250

779,252

780,260

781,251

782,271

783,252

784,252

785,254

786,256

787,259

788,255

789,246

790,264

791,252

792,249

793,259

794,252

795,248

796,259

797,247

798,252

799,260

800,256

801,256

802,252

803,246

804,252

805,251

806,260

807,253

808,248

809,252

810,252

811,259

812,255

813,256

814,251

815,252

816,252

817,270

818,252

819,260

820,251

821,252

822,260

823,251

824,259

825,257

826,248

827,259

828,252

829,248

830,253

831,255

832,248

833,260

834,257

835,252

836,252

837,259

838,256

839,250

840,248

841,252

842,251

843,259

844,255

845,258

846,253

847,253

848,259

849,256

850,255

851,251

852,252

853,253

854,260

855,253

856,261

857,248

858,256

859,271

860,253

861,254

862,255

863,248

864,252

865,251

866,249

867,256

868,256

869,248

870,260

871,251

872,252

873,250

874,277

875,256

876,252

877,248

878,255

879,252

880,258

881,252

882,248

883,252

884,251

885,260

886,255

887,255

888,248

889,252

890,260

891,259

892,249

893,259

894,251

895,252

896,260

897,253

898,252

899,259

900,252

901,260

902,256

903,247

904,255

905,259

906,252

907,255

908,264

909,252

910,252

911,256

912,253

913,251

914,248

915,256

916,251

917,261

918,257

919,248

920,251

921,251

922,260

923,255

924,255

