count,value

0,214

1,210

2,216

3,213

4,219

5,224

6,218

7,214

8,214

9,218

10,219

11,225

12,219

13,214

14,218

15,217

16,218

17,218

18,224

19,214

20,224

21,218

22,208

23,222

24,219

25,210

26,223

27,211

28,219

29,224

30,219

31,214

32,217

33,214

34,213

35,223

36,224

37,214

38,210

39,219

40,214

41,224

42,218

43,218

44,214

45,215

46,223

47,219

48,212

49,236

50,210

51,218

52,222

53,218

54,218

55,224

56,210

57,223

58,218

59,211

60,226

61,224

62,211

63,215

64,211

65,215

66,215

67,222

68,218

69,219

70,215

71,210

72,215

73,219

74,220

75,210

76,215

77,216

78,218

79,224

80,217

81,211

82,214

83,218

84,222

85,218

86,217

87,219

88,218

89,219

90,224

91,211

92,236

93,215

94,217

95,225

96,214

97,214

98,223

99,214

100,214

101,215

102,213

103,215

104,224

105,220

106,215

107,213

108,215

109,214

110,225

111,224

112,210

113,214

114,218

115,215

116,223

117,218

118,209

119,215

120,218

121,222

122,214

123,217

124,217

125,214

126,217

127,218

128,213

129,223

130,219

131,218

132,219

133,211

134,214

135,223

136,214

137,217

138,219

139,214

140,214

141,223

142,220

143,218

144,212

145,214

146,214

147,223

148,213

149,208

150,214

151,217

152,218

153,218

154,219

155,210

156,215

157,217

158,223

159,214

160,218

161,210

162,214

163,224

164,218

165,210

166,224

167,230

168,223

169,220

170,210

171,214

172,224

173,218

174,219

175,211

176,219

177,214

178,223

179,220

180,214

181,221

182,215

183,219

184,219

185,224

186,214

187,214

188,215

189,218

190,223

191,218

192,218

193,214

194,214

195,224

196,211

197,215

198,224

199,215

200,218

201,217

202,214

203,223

204,223

205,217

206,218

207,210

208,213

209,224

210,219

211,217

212,218

213,219

214,214

215,222

216,218

217,219

218,218

219,217

220,218

221,214

222,223

223,214

224,211

225,214

226,218

227,223

228,214

229,217

230,215

231,215

232,223

233,215

234,218

235,222

236,214

237,219

238,219

239,213

240,224

241,224

242,223

243,219

244,211

245,218

246,218

247,219

248,213

249,210

250,218

251,215

252,222

253,218

254,218

255,209

256,214

257,214

258,219

259,224

260,215

261,214

262,213

263,220

264,235

265,215

266,224

267,213

268,215

269,223

270,211

271,224

272,223

273,214

274,223

275,218

276,209

277,217

278,235

279,218

280,218

281,210

282,214

283,213

284,224

285,217

286,215

287,215

288,215

289,217

290,224

291,219

292,210

293,214

294,215

295,223

296,218

297,215

298,210

299,229

300,218

301,224

302,215

303,218

304,210

305,214

306,218

307,211

308,215

309,217

310,215

311,223

312,218

313,214

314,218

315,224

316,218

317,219

318,210

319,213

320,219

321,224

322,218

323,218

324,218

325,214

326,214

327,223

328,216

329,211

330,218

331,214

332,217

333,223

334,215

335,209

336,219

337,217

338,218

339,210

340,223

341,214

342,218

343,224

344,210

345,218

346,224

347,213

348,235

349,219

350,218

351,218

352,224

353,210

354,215

355,210

356,218

357,223

358,223

359,218

360,214

361,219

362,217

363,223

364,218

365,214

366,210

367,213

368,215

369,231

370,218

371,214

372,211

373,214

374,218

375,213

376,211

377,228

378,210

379,214

380,224

381,210

382,217

383,222

384,214

385,223

386,215

387,217

388,219

389,223

390,214

391,214

392,211

393,218

394,218

395,223

396,214

397,214

398,214

399,214

400,214

401,224

402,214

403,210

404,218

405,218

406,224

407,218

408,219

409,210

410,213

411,223

412,214

413,221

414,223

415,212

416,215

417,223

418,215

419,219

420,224

421,214

422,223

423,214

424,213

425,218

426,225

427,214

428,219

429,215

430,215

431,217

432,223

433,215

434,211

435,214

436,213

437,214

438,223

439,214

440,211

441,214

442,218

443,224

444,219

445,219

446,210

447,214

448,223

449,216

450,214

451,224

452,216

453,217

454,218

455,214

456,225

457,218

458,218

459,219

460,221

461,219

462,224

463,218

464,219

465,216

466,218

467,225

468,221

469,214

470,220

471,210

472,214

473,218

474,221

475,224

476,209

477,214

478,214

479,218

480,222

481,214

482,219

483,215

484,216

485,224

486,211

487,217

488,235

489,214

490,224

491,219

492,213

493,218

494,217

495,219

496,218

497,210

498,214

499,223

500,223

501,219

502,230

503,214

504,215

505,222

506,219

507,218

508,210

509,214

510,214

511,223

512,224

513,215

514,209

515,214

516,218

517,219

518,224

519,224

520,214

521,213

522,224

523,210

524,219

525,224

526,213

527,224

528,217

529,214

530,223

531,218

532,223

533,215

534,210

535,217

536,224

537,219

538,219

539,215

540,214

541,218

542,217

543,220

544,226

545,210

546,215

547,214

548,224

549,219

550,215

551,219

552,218

553,224

554,219

555,214

556,224

557,214

558,215

559,224

560,210

561,225

562,218

563,210

564,223

565,230

566,214

567,224

568,219

569,211

570,214

571,210

572,214

573,224

574,219

575,219

576,214

577,218

578,214

579,223

580,219

581,214

582,214

583,219

584,214

585,223

586,229

587,210

588,215

589,214

590,223

591,218

592,215

593,210

594,214

595,215

596,218

597,209

598,218

599,217

600,214

601,223

602,214

603,213

604,224

605,217

606,210

607,214

608,210

609,215

610,222

611,219

612,218

613,213

614,214

615,214

616,223

617,218

618,210

619,213

620,218

621,213

622,224

623,218

624,211

625,214

626,214

627,224

628,215

629,215

630,218

631,214

632,219

633,222

634,211

635,235

636,217

637,218

638,218

639,214

640,213

641,223

642,215

643,215

644,217

645,215

646,218

647,214

648,219

649,230

650,213

651,214

652,219

653,218

654,224

655,209

656,215

657,219

658,219

659,223

660,218

661,211

662,213

663,218

664,219

665,211

666,219

667,214

668,219

669,223

670,229

671,217

672,224

673,214

674,223

675,219

676,210

677,219

678,226

679,215

680,218

681,218

682,218

683,214

684,224

685,215

686,219

687,211

688,215

689,213

690,218

691,219

692,210

693,214

694,214

695,218

696,224

697,217

698,211

699,214

700,223

701,219

702,211

703,223

704,217

705,211

706,225

707,218

708,212

709,224

710,214

711,224

712,219

713,210

714,219

715,224

716,215

717,218

718,217

719,229

720,215

721,218

722,216

723,219

724,209

725,215

726,214

727,219

728,218

729,210

730,215

731,213

732,219

733,229

734,214

735,224

736,213

737,214

738,223

739,210

740,233

741,216

742,214

743,224

744,219

745,206

746,223

747,221

748,223

749,214

750,206

751,219

752,224

753,214

754,219

755,230

756,214

757,214

758,223

759,213

760,213

761,214

762,214

763,215

764,224

765,219

766,205

767,214

768,218

