count,value

0,378

1,380

2,376

3,380

4,397

5,409

6,416

7,415

8,419

9,419

10,420

11,418

12,420

13,420

14,417

15,417

16,418

17,420

18,420

19,419

20,416

21,419

22,419

23,418

24,413

25,419

26,421

27,418

28,419

29,413

30,419

31,420

32,421

33,413

34,419

35,418

36,420

37,415

38,414

39,416

40,420

41,418

42,416

43,419

44,420

45,414

46,418

47,416

48,421

49,420

50,417

51,415

52,415

53,420

54,419

55,448

56,462

57,417

58,419

59,413

60,419

61,419

62,420

63,437

64,445

65,462

66,464

67,462

68,450

69,453

70,437

71,419

72,402

73,391

74,378

75,377

76,378

77,387

78,386

79,394

80,402

81,411

82,407

83,419

84,419

85,421

86,415

87,419

88,419

89,420

90,419

91,418

92,413

93,418

94,417

95,422

96,420

97,420

98,412

99,415

100,419

101,449

102,417

103,417

104,418

105,421

106,419

107,420

108,419

109,421

110,413

111,417

112,418

113,418

114,417

115,444

116,415

117,419

118,419

119,419

120,421

121,418

122,415

123,413

124,420

125,420

126,415

127,415

128,448

129,448

130,417

131,416

132,420

133,412

134,418

135,412

136,425

137,435

138,442

139,459

140,463

141,460

142,453

143,447

144,444

145,423

146,406

147,389

148,386

149,382

150,383

151,381

152,389

153,396

154,404

155,410

156,444

157,420

158,415

159,418

160,414

161,419

162,418

163,420

164,419

165,414

166,420

167,419

168,417

169,415

170,416

171,448

172,415

173,415

174,415

175,420

176,419

177,419

178,419

179,419

180,420

181,417

182,418

183,418

184,420

185,448

186,420

187,417

188,416

189,420

190,419

191,421

192,413

193,412

194,416

195,419

196,417

197,417

198,447

199,418

200,417

201,420

202,419

203,421

204,417

205,417

206,419

207,420

208,419

209,416

210,415

211,430

212,451

213,459

214,462

215,455

216,448

217,434

218,432

219,424

220,406

221,393

222,386

223,387

224,385

225,387

226,391

227,404

