count,value

0,357

1,357

2,361

3,356

4,352

5,359

6,361

7,359

8,365

9,360

10,357

11,357

12,361

13,363

14,362

15,360

16,354

17,360

18,360

19,360

20,358

21,355

22,360

23,360

24,361

25,360

26,355

27,360

28,360

29,357

30,360

31,366

32,360

33,359

34,354

35,353

36,364

37,361

38,362

39,357

40,361

41,358

42,361

43,355

44,356

45,360

46,360

47,361

48,360

49,362

50,366

51,353

52,354

53,361

54,363

55,362

56,361

57,354

58,361

59,363

60,360

61,356

62,362

63,360

64,360

65,358

66,357

67,364

68,365

69,360

70,353

71,361

72,358

73,360

74,356

75,356

76,363

77,360

78,359

79,360

80,360

81,360

82,365

83,357

84,357

85,362

86,361

87,362

88,357

89,359

90,361

91,360

92,356

93,362

94,362

95,355

96,359

97,360

98,358

99,360

100,356

101,360

102,361

103,360

104,356

105,355

106,359

107,361

108,362

109,356

110,361

111,358

112,363

113,361

114,358

115,360

116,352

117,361

118,354

119,361

120,359

121,357

122,363

123,362

124,361

125,361

126,361

127,352

128,360

129,353

130,357

131,359

132,360

133,358

134,360

135,365

136,360

137,361

138,361

139,364

140,359

141,358

142,359

143,363

144,362

145,352

146,357

147,364

148,360

149,358

150,360

151,360

152,358

153,354

154,360

155,360

156,361

157,356

158,352

159,358

160,361

161,361

162,352

163,360

164,359

165,356

166,359

167,358

168,362

169,362

170,360

171,360

172,362

173,360

174,361

175,359

176,358

177,361

178,360

179,358

180,352

181,361

182,362

183,361

184,352

185,361

186,360

187,362

188,360

189,352

190,360

191,360

192,359

193,352

194,359

195,362

196,358

197,356

198,360

199,362

200,359

201,361

202,358

203,362

204,361

205,368

206,355

207,354

208,356

209,367

210,358

211,354

212,359

213,365

214,360

215,355

216,361

217,359

218,361

219,362

220,355

221,359

222,359

223,360

224,356

225,359

226,361

227,362

228,361

229,360

230,361

231,362

232,367

233,353

234,362

235,361

236,367

237,354

238,360

239,358

240,367

241,360

242,358

243,360

244,363

245,361

246,357

247,361

248,361

249,360

250,360

251,358

252,362

253,361

254,356

255,355

256,360

257,358

258,363

259,356

260,359

261,361

262,362

263,359

264,353

265,359

266,355

267,360

268,353

269,359

270,362

271,367

272,360

273,361

274,357

275,366

276,359

277,360

278,361

279,364

280,361

281,352

282,361

283,360

284,361

285,358

286,352

287,359

288,358

289,354

290,355

291,358

292,360

293,361

294,362

295,359

296,360

297,360

298,354

299,358

300,360

301,354

302,361

303,359

304,362

305,363

306,361

307,360

308,358

309,362

310,356

311,360

312,359

313,359

314,357

315,359

316,354

317,362

318,357

319,361

320,362

321,355

322,360

323,360

324,362

325,358

326,357

327,359

328,360

329,358

330,354

331,360

332,363

333,359

334,352

335,361

336,362

337,361

338,362

339,357

340,360

341,358

342,363

343,357

344,361

345,355

346,363

347,362

348,362

349,361

350,359

351,362

352,361

353,361

354,360

355,359

356,360

357,362

358,362

359,360

360,360

361,366

362,361

363,353

364,359

365,365

366,361

367,361

368,356

369,365

370,361

371,361

372,361

373,360

374,358

375,356

376,358

377,358

378,359

379,356

380,355

381,360

382,361

383,361

384,367

385,360

386,360

387,355

388,365

389,358

390,360

391,360

392,365

393,360

394,362

395,358

396,362

397,360

398,354

399,361

400,361

401,362

402,362

403,356

404,359

405,361

406,360

407,360

408,357

409,359

410,360

411,360

412,360

413,359

414,360

415,362

416,360

417,361

418,361

419,357

420,360

421,356

422,352

423,363

424,360

425,361

426,358

427,360

428,362

429,361

430,358

431,359

432,360

433,360

434,359

435,361

436,360

437,361

438,361

439,363

440,359

441,357

442,359

443,364

444,360

445,357

446,358

447,359

448,359

449,361

450,361

451,358

452,358

453,356

454,360

455,361

456,357

457,354

458,366

459,360

460,362

461,362

462,359

463,361

464,361

465,356

466,362

467,353

468,362

469,357

470,364

471,359

472,362

473,363

474,362

475,360

476,357

477,360

478,360

479,359

480,354

481,362

482,360

483,360

484,357

485,358

486,359

487,361

488,359

489,358

490,363

491,361

492,359

493,361

494,359

495,360

496,358

497,353

498,354

499,362

500,359

501,355

502,360

503,362

504,361

505,367

506,356

507,361

508,361

509,364

510,353

511,354

512,359

513,367

514,362

515,355

516,361

517,359

518,361

519,358

520,352

521,360

522,361

523,361

524,360

525,360

526,357

527,362

528,358

529,361

530,359

531,356

532,360

533,359

534,362

535,363

536,365

537,359

538,362

539,361

540,364

541,359

542,357

543,361

544,364

545,359

546,362

547,360

548,360

549,362

550,357

551,360

552,359

553,360

554,359

555,358

556,360

557,359

558,353

559,356

560,359

561,357

562,362

563,358

564,356

565,361

566,358

567,366

568,355

569,360

570,360

571,366

572,358

573,359

574,353

575,366

576,356

577,358

578,356

579,362

580,357

581,359

582,363

583,366

584,360

585,358

586,353

587,367

588,362

589,356

590,358

591,364

592,361

593,363

594,356

595,357

596,362

597,358

598,359

599,356

600,360

601,357

602,360

603,359

604,361

605,360

606,363

607,360

608,357

609,357

610,368

611,357

612,361

613,362

614,366

615,361

616,354

617,354

618,364

619,360

620,362

621,355

622,358

623,358

624,362

625,362

626,360

627,360

628,359

629,362

630,360

631,359

632,359

633,360

634,356

635,361

636,361

637,361

638,359

639,358

640,361

641,361

642,359

643,356

644,360

645,359

646,358

647,362

648,359

649,359

650,358

651,358

652,358

653,361

654,364

655,357

656,359

657,367

658,362

659,360

660,361

661,365

662,358

663,354

664,360

665,363

666,362

667,358

668,361

669,359

670,361

671,362

672,359

673,359

674,360

675,353

676,355

677,358

678,361

679,363

680,360

681,361

682,362

683,362

684,366

685,358

686,359

687,360

688,367

689,358

690,354

691,359

692,365

693,360

694,358

695,359

696,364

697,361

698,357

699,359

700,360

701,360

702,363

703,361

704,363

705,358

706,355

707,358

708,362

709,361

710,363

711,359

712,354

713,360

714,362

715,362

716,360

717,358

718,361

719,361

720,361

721,355

722,354

723,362

724,362

725,361

726,358

727,360

728,356

729,362

730,355

731,361

732,361

733,361

734,355

735,365

736,361

737,362

738,355

739,365

740,353

741,362

742,362

743,363

744,360

745,359

746,363

747,359

748,361

749,360

750,357

751,359

752,359

753,353

754,354

755,360

756,361

757,357

758,360

759,360

760,359

761,360

762,359

763,358

764,361

765,354

766,362

767,359

768,361

769,361

770,360

771,359

772,360

773,357

774,357

775,360

776,361

777,362

778,361

779,360

780,360

781,354

782,366

783,359

784,355

785,358

786,363

787,361

788,362

789,360

790,360

791,361

792,359

793,358

794,354

795,360

796,358

797,357

798,355

799,361

800,359

801,363

802,359

803,361

804,356

805,360

806,359

807,361

808,358

809,358

810,358

811,359

812,362

813,364

814,358

815,360

816,358

817,367

818,358

819,360

820,361

821,367

822,359

823,361

824,361

825,364

826,360

827,356

828,353

829,364

830,362

831,358

832,360

833,359

834,360

835,362

836,358

837,359

838,360

839,359

840,352

841,359

842,357

843,360

844,365

845,358

846,362

847,361

848,364

849,359

850,361

851,361

852,360

853,360

854,361

855,360

856,360

857,360

858,357

859,357

860,362

861,358

862,362

863,355

864,360

865,360

866,361

867,362

868,360

869,359

870,359

871,358

872,359

873,356

874,358

875,357

876,362

877,355

878,362

879,375

880,359

881,352

882,360

883,362

884,360

885,361

886,354

887,362

888,356

889,359

890,359

891,367

892,361

893,359

894,362

895,361

896,359

897,360

898,361

899,359

900,362

901,360

902,360

903,359

904,356

905,359

906,354

907,359

908,361

909,361

910,356

911,360

912,362

913,359

914,358

915,359

916,361

917,355

918,359

919,357

920,358

921,359

922,365

923,361

924,362

925,360

926,366

927,359

928,360

929,359

930,364

931,359

932,353

933,360

934,363

935,358

936,354

937,354

938,362

939,361

940,358

941,357

942,365

943,360

944,362

945,360

946,354

947,361

948,358

949,362

950,354

951,356

952,361

953,362

954,357

955,362

956,358

957,359

958,360

959,357

960,359

961,360

962,361

963,352

964,361

965,366

966,362

967,359

968,359

969,364

970,360

971,359

972,360

973,360

974,361

975,360

976,356

977,358

978,361

979,361

980,361

981,359

982,359

983,361

984,359

985,360

986,360

987,358

988,361

989,359

990,360

991,355

992,356

993,360

994,357

995,359

996,361

997,361

998,357

999,361


