count,value

0,160

1,130

2,133

3,135

4,138

5,134

6,134

7,139

8,162

9,130

10,139

11,132

12,138

13,134

14,130

15,140

16,138

17,164

18,135

19,132

20,138

21,137

22,136

23,133

24,135

25,138

26,134

27,133

28,133

29,135

30,133

31,140

32,136

33,136

34,132

35,162

36,128

37,125

38,138

39,133

40,134

41,138

42,131

43,134

44,133

45,137

46,138

47,134

48,131

49,128

50,138

51,134

52,138

53,134

54,133

55,138

56,136

57,131

58,165

59,134

60,132

61,132

62,130

63,135

64,134

65,139

66,138

67,133

68,132

69,138

70,138

71,133

72,130

73,133

74,132

75,139

76,132

77,129

78,134

79,132

80,137

81,138

82,141

83,138

84,130

85,163

86,134

87,138

88,143

89,129

90,129

91,129

92,131

93,135

94,135

95,133

96,135

97,134

98,139

99,133

100,130

101,133

102,134

103,134

104,134

105,138

106,137

107,133

108,126

109,136

110,137

111,134

112,134

113,135

114,131

115,133

116,134

117,133

118,136

119,133

120,134

121,133

122,138

123,137

124,136

125,133

126,134

127,131

128,160

129,134

130,135

131,137

132,132

133,136

134,134

135,138

136,135

137,130

138,134

139,132

140,138

141,133

142,133

143,134

144,134

145,133

146,133

147,138

148,138

149,130

150,133

151,134

152,131

153,133

154,137

155,135

156,133

157,134

158,136

159,136

160,137

161,135

162,133

163,160

164,129

165,134

166,133

167,134

168,135

169,159

170,134

171,135

172,135

173,131

174,133

175,134

176,135

177,135

178,137

179,129

180,131

181,135

182,129

183,137

184,136

185,133

186,134

187,133

188,135

189,135

190,138

191,134

192,137

193,136

194,133

195,137

196,142

197,134

198,161

199,137

200,137

201,133

202,138

203,137

204,160

205,138

206,130

207,134

208,134

209,137

210,134

211,138

212,132

213,137

214,135

215,133

216,133

217,137

218,136

219,132

220,134

221,137

222,134

223,134

224,137

225,134

226,134

227,129

228,133

229,139

230,135

231,142

232,131

233,128

234,132

235,137

236,136

237,138

238,133

239,130

240,137

241,133

242,134

243,133

244,164

245,136

246,141

247,138

248,138

249,137

250,159

251,130

252,133

253,133

254,129

255,133

256,135

257,130

258,134

259,133

260,134

261,135

262,132

263,136

264,134

265,133

266,138

267,137

268,132

269,126

270,128

271,136

272,137

273,161

274,133

275,135

276,134

277,137

278,134

279,134

280,134

281,135

282,133

283,134

284,138

285,137

286,139

287,136

288,138

289,137

290,134

291,161

292,133

293,138

294,130

295,133

296,132

297,136

298,140

299,129

300,132

301,134

302,138

303,136

304,134

305,135

306,133

307,131

308,161

309,141

310,133

311,137

312,134

313,133

314,165

315,134

316,136

317,134

318,134

319,134

320,133

321,139

322,128

323,128

324,136

325,134

326,134

327,132

328,133

329,133

330,134

331,160

332,134

333,134

334,131

335,134

336,139

337,160

338,135

339,134

340,129

341,131

342,132

343,133

344,133

345,134

346,134

347,133

348,137

349,131

350,137

351,131

352,138

353,133

354,134

355,137

356,133

357,140

358,134

359,131

360,133

361,134

362,136

363,138

364,130

365,129

366,156

367,138

368,135

369,131

370,135

371,130

372,156

373,137

374,139

375,141

376,139

377,130

378,133

379,134

380,133

381,134

382,134

383,138

384,136

385,134

386,134

387,139

388,136

389,132

390,141

391,126

392,139

393,138

394,138

395,130

396,137

397,133

398,136

399,135

400,134

401,134

402,140

403,136

404,134

405,128

406,138

407,163

408,138

409,134

410,132

411,139

412,142

413,133

414,128

415,134

416,138

417,136

418,133

419,131

420,134

421,139

422,134

423,134

424,133

425,134

426,139

427,139

428,133

429,135

430,164

431,133

432,129

433,136

434,132

435,130

436,160

437,131

438,139

439,135

440,134

441,133

442,160

443,134

444,138

445,133

446,137

447,132

448,143

449,127

450,131

451,134

452,126

453,133

454,137

455,132

456,135

457,131

458,138

459,159

460,134

461,138

462,136

463,135

464,133

465,141

466,129

467,134

468,130

469,134

470,134

471,134

472,135

473,138

474,138

475,136

476,140

477,160

478,136

479,129

480,134

481,133

482,129

483,137

484,137

485,136

486,130

487,135

488,135

489,134

490,135

491,133

492,137

493,128

494,159

495,137

496,135

497,132

498,134

499,135

500,137

501,139

502,135

503,133

504,131

505,134

506,134

507,138

508,133

509,135

510,132

511,135

512,165

513,138

514,130

515,128

516,138

517,133

518,133

519,142

520,140

521,135

522,131

523,165

524,132

525,135

526,134

527,129

528,131

529,160

530,131

531,134

532,135

533,130

534,138

535,164

536,134

537,140

538,140

539,135

540,130

541,138

542,130

543,134

544,128

545,130

546,139

547,161

548,138

549,135

550,133

551,133

552,130

553,156

554,134

555,136

556,139

557,136

558,129

559,133

560,137

561,139

562,133

563,133

564,134

565,160

566,132

567,133

568,137

569,133

570,164

571,133

572,136

573,136

574,138

575,133

576,134

577,134

578,134

579,130

580,133

581,137

582,133

583,134

584,133

585,134

586,132

587,135

588,134

589,136

590,136

591,131

592,137

593,165

594,133

595,137

596,136

597,138

598,140

599,138

600,138

601,129

602,135

603,135

604,138

605,137

606,134

607,133

608,138

609,139

610,138

611,135

612,132

613,127

614,136

615,133

616,135

617,160

618,130

619,134

620,134

621,137

622,133

623,160

624,136

625,132

626,134

627,138

628,137

629,170

630,129

631,131

632,137

633,134

634,134

635,164

636,134

637,131

638,135

639,129

640,136

641,138

642,136

643,138

644,136

645,133

646,136

647,137

648,129

649,133

650,133

651,133

652,161

653,135

654,137

655,133

656,134

657,134

658,164

659,135

660,133

661,134

662,132

663,135

664,137

665,139

666,134

667,128

668,129

669,133

670,139

671,134

672,132

673,137

674,135

675,132

676,142

677,135

678,131

679,135

680,130

681,133

682,138

683,138

684,135

685,131

686,135

687,160

688,134

689,136

690,132

691,134

692,138

693,138

694,135

695,132

696,138

697,134

698,138

699,164

700,134

701,135

702,138

703,129

704,135

705,137

706,139

707,132

708,130

709,133

710,134

711,140

712,134

713,138

714,134

715,137

716,130

717,132

718,133

719,138

720,137

721,133

722,154

723,133

724,134

725,133

726,135

727,129

728,160

729,131

730,133

731,133

732,131

733,135

734,165

735,133

736,136

737,140

738,137

739,135

740,129

741,134

742,136

743,133

744,138

745,137

746,135

747,137

748,132

749,133

750,142

751,135

752,136

753,139

754,130

755,134

756,138

757,137

758,134

759,134

760,133

761,133

762,131

763,161

764,134

765,139

766,139

767,131

768,134

769,137

770,139

771,135

772,132

773,135

774,139

775,134

776,132

777,132

778,134

779,135

780,161

781,140

782,134

783,131

784,138

785,138

786,164

787,138

788,139

789,134

790,132

791,137

792,139

793,138

794,135

795,129

796,130

797,134

798,161

799,132

800,134

801,129
