count,value

0,399

1,511

2,436

3,397

4,465

5,494

6,490

7,405

8,418

9,419

10,457

11,444

12,425

13,477

14,476

15,483

16,489

17,486

18,470

19,409

20,459

21,497

22,449

23,433

24,479

25,461

26,414

27,422

28,481

29,483

30,476

31,502

32,481

33,459

34,398

35,457

36,478

37,478

38,378

39,468

40,453

41,437

42,418

43,412

44,451

45,419

46,465

47,445

48,459

49,387

50,395

51,449

52,371

53,454

54,480

55,414

56,435

57,463

58,478

59,440

60,499

61,556

62,491

63,429

64,480

65,471

66,495

67,423

68,499

69,480

70,500

71,498

72,448

73,494

74,405

75,481

76,501

77,488

78,416

79,413

80,480

81,415

82,482

83,387

84,432

85,496

86,486

87,414

88,420

89,454

90,452

91,448

92,383

93,443

94,476

95,422

96,506

97,448

98,457

99,406

100,444

101,484

102,400

103,493

104,409

105,378

106,416

107,447

108,346

109,443

110,387

111,435

112,390

113,481

114,379

115,396

116,424

117,484

118,410

119,433

120,496

121,476

122,483

123,503

124,474

125,505

126,483

127,495

128,399

129,419

130,370

131,422

132,517

133,423

134,488

135,479

136,484

137,485

138,482

139,496

140,379

141,414

142,480

143,488

144,493

145,502

146,406

147,498

148,485

149,419

150,475

151,466

152,530

153,485

154,442

155,445

156,488

157,486

158,504

159,415

160,496

161,436

162,481

163,440

164,484

165,465

166,479

167,481

168,479

169,479

170,455

171,490

172,428

173,461

174,417

175,303

176,372

177,502

178,387

179,503

180,406

181,413

182,405

183,400

184,371

185,440

186,394

187,470

188,456

189,499

190,490

191,484

192,490

193,476

194,413

195,410

196,503

197,467

198,496

199,410

200,441

201,509

202,466

203,434

204,491

205,454

206,463

207,466

208,481

209,445

210,488

211,497

212,499

213,429

214,494

215,500

216,432

217,506

218,405

219,398

220,464

221,432

222,398

223,427

224,464

225,444

226,408

227,442

228,455

229,410

230,496

231,472

232,440

233,395

234,485

235,390

236,428

237,392

238,412

239,446

240,418

241,451

242,456

243,456

244,401

245,422

246,397

247,417

248,391

249,482

250,393

251,393

252,394

253,466

254,414

255,416

256,511

257,498

258,486

259,520

260,426

261,454

262,461

263,488

264,499

265,537

266,394

267,480

268,500

269,410

270,504

271,423

272,506

273,474

274,495

275,475

276,438

277,468

278,487

279,484

280,478

281,488

282,417

283,476

284,416

285,473

286,416

287,512

288,496

289,479

290,471

291,419

292,457

293,462

294,479

295,397

296,454

297,326

298,457

299,434

300,426

301,465

302,427

303,434

304,475

305,415

306,477

307,401

308,434

309,484

310,464

311,406

312,469

313,403

314,476

315,499

316,433

317,449

318,439

319,412

320,386

321,511

322,420

323,485

324,436

325,477

326,466

327,409

328,426

329,454

330,451

331,510

332,485

333,454

334,494

335,484

336,485

337,475

338,505

339,403

340,472

341,377

342,499

343,469

344,484

345,411

346,433

347,487

348,410

349,455

350,476

351,462

352,492

353,411

354,509

355,482

356,496

357,377

358,516

359,441

360,441

361,470

362,422

363,443

364,441

365,414

366,425

367,410

368,487

369,486

370,348

371,499

372,459

373,454

374,504

375,488

376,442

377,506

378,520

379,485

380,452

381,410

382,496

383,484

384,479

385,460

386,410

387,473

388,496

389,424

390,509

391,460

392,430

393,434

394,505

395,397

396,480

397,470

398,414

399,472

400,483

401,476

402,470

403,513

404,416

405,394

406,472

407,472

408,492

409,474

410,445

411,435

412,530

413,419

414,473

415,392

416,493

417,386

418,483

419,409

420,441

421,308

422,479

423,410

424,437

425,459

426,422

427,410

428,495

429,483

430,459

431,443

432,530

433,484

434,386

435,468

436,376

437,460

438,472

439,396

440,482

441,523

442,473

443,521

444,479

445,494

446,477

447,421

448,442

449,466

450,467

451,504

452,492

453,426

454,496

455,491

456,477

457,369

458,477

459,389

460,471

461,247

462,461

463,375

464,402

465,385

466,466

467,404

468,460

469,295

470,501

471,417

472,506

473,420

474,522

475,445

476,404

477,514

478,515

479,410

480,510

481,417

482,470

483,521

484,490

485,413

486,494

487,503

488,405

489,428

490,486

491,446

492,422

493,462

494,397

