count,value

0,389

1,380

2,383

3,417

4,416

5,394

6,387

7,376

8,428

9,381

10,417

11,419

12,405

13,417

14,416

15,423

16,405

17,419

18,413

19,405

20,395

21,420

22,416

23,394

24,393

25,408

26,394

27,425

28,359

29,417

30,386

31,433

32,424

33,421

34,346

35,397

36,328

37,415

38,411

39,378

40,428

41,419

42,392

43,418

44,399

45,407

46,337

47,406

48,409

49,422

50,347

51,451

52,413

53,410

54,408

55,354

56,392

57,411

58,379

59,416

60,397

61,382

62,394

63,401

64,388

65,411

66,399

67,431

68,415

69,398

70,350

71,415

72,428

73,399

74,376

75,419

76,438

77,413

78,413

79,397

80,403

81,415

82,397

83,437

84,408

85,382

86,383

87,408

88,418

89,420

90,401

91,400

92,419

93,419

94,412

95,403

96,413

97,423

98,420

99,400

100,410

101,383

102,415

103,391

104,399

105,412

106,412

107,403

108,421

109,403

110,411

111,381

112,396

113,404

114,377

115,393

116,381

117,453

118,423

119,406

120,426

121,382

122,416

123,397

124,407

125,407

126,398

127,413

128,406

129,416

130,409

131,320

132,418

133,428

134,394

135,386

136,392

137,417

138,433

139,415

140,424

141,423

142,399

143,425

144,404

145,412

146,396

147,421

148,378

149,408

150,390

151,383

152,405

153,402

154,419

155,409

156,359

157,402

158,405

159,401

160,409

161,388

162,413

163,418

164,399

165,421

166,337

167,378

168,465

169,414

170,393

171,377

172,411

173,427

174,467

175,419

176,418

177,430

178,412

179,401

180,336

181,464

182,409

183,426

184,443

185,405

186,414

187,389

188,419

189,413

190,352

191,361

192,423

193,412

194,412

195,389

196,416

197,403

198,317

199,400

200,384

201,403

202,414

203,420

204,411

205,400

206,435

207,407

208,407

209,422

210,384

211,392

212,302

213,429

214,411

215,430

216,394

217,430

218,400

219,404

220,361

221,384

222,384

223,424

224,417

225,382

226,402

227,403

228,416

229,352

230,427

231,409

232,339

233,413

234,385

235,418

236,411

237,405

