count,value

0,323

1,338

2,295

3,320

4,322

5,333

6,343

7,341

8,319

9,321

10,322

11,328

12,330

13,312

14,320

15,260

16,352

17,256

18,345

19,314

20,325

21,320

22,330

23,218

24,320

25,215

26,295

27,326

28,424

29,340

30,423

31,334

32,327

33,367

34,318

35,343

36,319

37,333

38,326

39,345

40,268

41,327

42,320

43,361

44,343

45,345

46,221

47,357

48,347

49,320

50,394

51,304

52,320

53,339

54,359

55,335

56,303

57,255

58,339

59,363

60,344

61,319

62,322

63,338

64,322

65,225

66,328

67,317

68,354

69,327

70,358

71,315

72,351

73,354

74,335

75,265

76,349

77,322

78,320

79,275

80,356

81,320

82,345

83,329

84,335

85,340

86,335

87,326

88,320

89,333

90,263

91,320

92,309

93,284

94,241

95,320

96,352

97,336

98,335

99,363

100,267

101,261

102,334

103,331

104,351

105,320

106,322

107,318

108,351

109,313

110,306

111,319

112,328

113,332

114,353

115,317

116,341

117,355

118,344

119,247

120,311

121,355

122,349

123,370

124,342

125,350

126,330

127,315

128,320

129,346

130,329

131,335

132,280

133,343

134,319

135,363

136,335

137,322

138,338

139,362

140,326

141,327

142,330

143,336

144,318

145,326

146,288

147,351

148,365

149,338

150,343

151,310

152,323

153,332

154,287

155,320

156,323

157,283

158,329

159,290

160,343

161,336

162,334

163,311

164,327

165,363

166,324

167,334

168,325

169,329

170,340

171,369

172,320

173,350

174,320

175,335

176,343

177,319

178,334

179,328

180,331

181,256

182,362

183,340

184,344

185,311

186,302

187,339

188,328

189,321

190,298

191,352

192,332

193,282

194,335

195,319

196,322

197,332

198,325

199,287

200,280

201,346

202,279

203,401

204,318

205,328

206,334

207,321

208,325

209,338

210,326

211,337

212,348

213,299

214,325

215,282

216,316

217,331

218,330

219,359

220,303

221,260

222,343

223,432

224,264

225,305

226,306

227,319

228,328

229,294

230,335

231,351

232,311

233,276

234,354

235,341

236,323

237,342

238,258

239,338

240,324

241,320

242,288

243,351

244,329

245,346

246,343

247,365

248,325

249,274

250,323

251,328

252,340

253,320

254,216

255,322

256,343

257,343

258,299

259,346

260,434

261,322

262,347

263,339

264,279

265,301

266,338

267,323

268,344

269,233

270,321

271,248

272,355

273,340

274,342

275,325

276,422

277,252

278,328

279,330

280,336

281,346

282,298

283,406

284,316

285,316

286,334

287,357

288,342

289,362

290,326

291,354

292,331

293,347

294,345

295,322

296,314

297,345

298,328

299,333

300,323

301,335

302,276

303,319

304,336

305,320

306,339

307,291

308,335

309,335

310,343

311,287

312,321

313,430

314,343

315,327

316,353

317,264

318,343

319,333

320,331

321,272

322,343

323,341

324,333

325,259

326,336

327,326

328,322

329,398

330,272

331,317

332,341

333,349

334,403

335,333

336,305

337,336

338,364

339,329

340,342

341,256

342,340

343,350

344,254

345,293

346,316

347,347

348,361

349,352

350,345

351,328

352,408

353,320

354,256

355,355

356,307

357,337

358,298

359,341

360,342

361,326

362,324

363,354

364,341

365,349

366,336

367,322

368,303

369,330

370,291

371,353

372,351

373,345

374,330

375,335

376,323

377,322

378,335

379,305

380,364

381,320

382,335

383,316

384,351

385,334

386,329

387,416

388,325

389,331

390,322

391,322

392,240

393,342

394,316

395,349

396,324

397,353

398,363

399,339

400,332

401,350

402,287

403,315

404,315

405,288

406,301

407,361

408,333

409,348

410,349

411,320

412,317

413,329

414,311

415,321

416,349

417,353

418,357

419,337

420,321

421,427

422,338

423,318

424,345

425,329

426,339

427,269

428,344

429,332

430,325

431,421

432,342

433,280

434,359

435,326

436,333

437,399

438,328

439,331

440,337

441,277

442,325

443,337

444,349

445,386

446,231

447,329

448,303

449,337

450,330

451,350

452,293

453,326

454,333

455,318

456,348

457,335

458,349

459,348

460,361

461,328

462,339

463,324

464,347

465,411

466,414

467,307

468,321

469,356

470,282

471,277

472,349

473,320

474,326

475,400

476,330

477,318

478,342

479,319

480,327

481,344

482,328

483,356

484,346

485,278

486,320

487,332

488,350

489,327

490,291

491,331

492,302

493,345

494,343

495,246

496,309

497,325

498,364

499,362

500,338

501,271

502,309

503,323

504,373

505,323

506,320

507,333

508,306

509,347

510,328

511,336

512,304

513,340

514,323

515,334

516,417

517,309

518,292

519,339

520,325

521,335

522,344

523,319

524,325

525,339

526,339

527,335

528,320

529,330

530,307

531,352

532,340

533,331

534,343

535,323

536,340

537,286

538,305

539,333

540,330

