count,value

0,282

1,286

2,284

3,291

4,289

5,286

6,284

7,287

8,289

9,290

10,283

11,286

12,287

13,283

14,287

15,292

16,284

17,288

18,282

19,287

20,287

21,293

22,282

23,291

24,288

25,281

26,288

27,285

28,288

29,290

30,287

31,283

32,282

33,282

34,288

35,297

36,286

37,287

38,288

39,286

40,286

41,285

42,284

43,283

44,287

45,296

46,286

47,283

48,289

49,284

50,284

51,293

52,282

53,290

54,285

55,285

56,287

57,285

58,288

59,282

60,286

61,288

62,288

63,288

64,285

65,287

66,286

67,290

68,283

69,282

70,290

71,286

72,283

73,287

74,295

75,284

76,283

77,288

78,285

79,288

80,294

81,286

82,282

83,285

84,287

85,288

86,288

87,284

88,289

89,286

90,287

91,287

92,286

93,286

94,285

95,283

96,286

97,287

98,285

99,281

100,287

101,290

102,288

103,284

104,287

105,289

106,288

107,286

108,283

109,286

110,287

111,284

112,286

113,286

114,289

115,286

116,285

117,284

118,283

119,286

120,287

121,286

122,287

123,286

124,287

125,288

126,286

127,286

128,284

129,287

130,283

131,287

132,284

133,293

134,292

135,288

136,283

137,284

138,286

139,285

140,285

141,287

142,287

143,284

144,297

145,282

146,288

147,284

148,285

149,289

150,286

151,287

152,287

153,289

154,285

155,289

156,284

157,284

158,284

159,284

160,283

161,282

162,285

163,289

164,293

165,288

166,289

167,287

168,285

169,285

170,287

171,287

172,282

173,285

174,286

175,289

176,283

177,284

178,285

179,286

180,290

181,286

182,289

183,284

184,285

185,288

186,289

187,285

188,285

189,284

190,283

191,286

192,288

193,286

194,286

195,286

196,285

197,289

198,284

199,289

200,286

201,285

202,286

203,288

204,287

205,282

206,283

207,291

208,289

209,290

210,286

211,288

212,289

213,294

214,286

215,282

216,288

217,285

218,285

219,293

220,284

221,282

222,285

223,283

224,287

225,290

226,291

227,287

228,287

229,289

230,290

231,283

232,283

233,284

234,287

235,288

236,281

237,287

238,286

239,287

240,288

241,288

242,291

243,287

244,288

245,292

246,286

247,284

248,289

249,284

250,282

251,284

252,285

253,282

254,284

255,288

256,291

257,288

258,285

259,289

260,295

261,291

262,290

263,292

264,286

265,283

266,282

267,283

268,283

269,290

270,288

271,294

272,287

273,291

274,291

275,285

276,284

277,285

278,296

279,284

280,285

281,287

282,287

283,293

284,283

285,287

286,283

287,286

288,287

289,286

290,295

291,288

292,285

293,291

294,297

295,288

296,284

297,291

298,285

299,283

300,292

301,284

302,294

303,283

304,293

305,283

306,289

307,285

308,288

309,286

310,280

311,285

312,285

313,287

314,285

315,290

316,291

317,285

318,282

319,290

320,285

321,287

322,283

323,291

324,292

325,281

326,288

327,281

328,286

329,286

330,290

331,286

332,285

333,286

334,290

335,289

336,293

337,283

338,290

339,285

340,287

341,287

342,288

343,286

344,287

345,287

346,288

347,293

348,289

349,286

350,285

351,290

352,289

353,288

354,285

355,287

356,283

357,288

358,283

359,284

360,286

361,286

362,284

363,286

364,285

365,289

366,286

367,290

368,288

369,289

370,289

371,284

372,285

373,283

374,285

375,282

376,287

377,285

378,284

379,289

380,284

381,283

382,287

383,286

384,293

385,289

386,288

387,286

388,288

389,290

390,287

391,283

392,283

393,290

394,287

395,281

396,285

397,285

398,289

399,284

400,288

401,288

402,286

403,289

404,292

405,285

406,291

407,289

408,286

409,288

410,289

411,284

412,283

413,282

414,284

415,290

416,282

417,293

418,285

419,284

420,285

421,285

422,282

423,288

424,283

425,287

426,283

427,288

428,288

429,287

430,290

431,284

432,283

433,282

434,284

435,284

436,288

437,290

438,286

439,284

440,284

441,287

442,287

443,284

444,285

445,286

446,286

447,287

448,284

449,288

450,284

451,291

452,286

453,289

454,287

455,285

456,284

457,283

458,286

459,289

460,290

461,290

462,288

463,288

464,282

465,285

466,284

467,287

468,290

469,283

470,287

471,284

472,289

473,288

474,287

475,286

476,286

477,288

478,285

479,286

480,289

481,295

482,289

483,286

484,286

485,290

486,284

487,288

488,282

489,290

490,287

491,290

492,287

493,288

494,287

495,282

496,286

497,285

498,290

499,287

500,291

501,288

502,284

503,285

504,295

505,285

506,285

507,289

508,286

509,285

510,283

511,286

512,290

513,285

514,291

515,287

516,287

517,285

518,288

519,287

520,286

521,288

522,286

523,288

524,288

525,287

526,284

527,287

528,283

529,284

530,285

531,291

532,286

533,290

534,287

535,288

536,283

537,280

538,287

539,284

540,287

541,282

542,282

543,289

544,284

545,289

546,286

547,289

548,286

549,287

550,290

551,283

552,285

553,293

554,288

555,287

556,289

557,285

558,281

559,287

560,282

561,291

562,284

563,284

564,285

565,291

566,287

567,287

568,284

569,290

570,286

571,287

572,282

573,281

574,284

575,286

576,283

577,290

578,284

579,291

580,289

581,283

582,284

583,293

584,292

585,286

586,286

587,290

588,288

589,286

590,288

591,283

592,283

593,284

594,288

595,291

596,281

597,286

598,287

599,286

600,284

601,282

602,290

603,284

604,281

605,283

606,285

607,286

608,285

609,287

610,289

611,283

612,284

613,282

614,284

615,283

616,284

617,286

618,289

619,287

620,285

621,282

622,286

623,284

624,285

625,283

626,282

627,287

628,288

629,282

630,284

631,289

632,292

633,284

634,285

635,284

636,290

637,286

638,283

639,284

640,288

641,295

642,282

643,287

644,289

645,291

646,287

647,283

648,293

649,287

650,285

651,283

652,286

653,289

654,288

655,288

656,282

657,284

658,284

659,286

660,284

661,286

662,292

663,291

664,289

665,288

666,283

667,285

668,282

669,286

670,283

671,290

672,284

673,285

674,287

675,286

676,284

677,289

678,287

679,288

680,287

681,287

682,284

683,288

684,284

685,291

686,284

687,287

688,286

689,293

690,288

691,282

692,290

693,291

694,289

695,286

696,289

697,289

698,282

699,283

700,283

701,289

702,282

703,283

704,286

705,291

706,283

707,287

708,289

709,283

710,291

711,286

712,284

713,286

714,286

715,287

716,288

717,286

718,284

719,284

720,287

721,283

722,288

723,287

724,290

725,286

726,286

727,286

728,287

729,283

730,290

731,284

732,286

733,283

734,293

735,285

736,287

737,285

738,292

739,287

740,283

741,288

742,285

743,281

744,282

745,288

746,292

747,284

748,286

749,286

750,285

751,291

752,284

753,284

754,295

755,287

756,284

757,288

758,283

759,284

760,286

761,287

762,285

763,288

764,284

765,287

766,287

767,285

768,288

769,285

770,287

771,284

772,290

773,288

774,282

775,288

776,285

777,288

778,288
