count,value

0,459

1,470

2,470

3,464

4,460

5,462

6,469

7,468

8,466

9,460

10,483

11,467

12,467

13,462

14,470

15,464

16,461

17,469

18,462

19,462

20,468

21,470

22,462

23,471

24,462

25,469

26,469

27,462

28,464

29,471

30,470

31,463

32,465

33,468

34,468

35,462

36,463

37,462

38,467

39,468

40,468

41,466

42,469

43,464

44,464

45,462

46,470

47,469

48,464

49,469

50,467

51,466

52,464

53,461

54,465

55,470

56,472

57,461

58,468

59,462

60,466

61,464

62,468

63,480

64,470

65,462

66,465

67,468

68,467

69,465

70,468

71,463

72,467

73,469

74,466

75,463

76,467

77,470

78,464

79,477

80,467

81,461

82,463

83,462

84,468

85,470

86,475

87,466

88,460

89,460

90,462

91,468

92,465

93,463

94,470

95,470

96,473

97,465

98,461

99,469

100,468

101,460

102,480

103,471

104,477

105,463

106,469

107,471

108,466

109,461

110,459

111,467

112,464

113,461

114,466

115,467

116,469

117,481

118,471

119,462

120,463

121,468

122,471

123,461

124,464

125,462

126,471

127,460

128,464

129,470

130,466

131,463

132,466

133,473

134,466

135,462

136,461

137,468

138,468

139,467

140,472

141,462

142,464

143,463

144,464

145,461

146,462

147,463

148,467

149,464

150,469

151,469

152,466

153,465

154,461

155,469

156,464

157,465

158,460

159,479

160,463

161,467

162,464

163,464

164,469

165,471

166,470

167,464

168,463

169,467

170,467

171,462

172,463

173,463

174,481

175,464

176,473

177,467

178,470

179,464

180,463

181,460

182,462

183,466

184,466

185,465

186,466

187,468

188,462

189,467

190,468

191,465

192,465

193,475

194,462

195,465

196,461

197,465

198,468

199,462

200,469

201,466

202,467

203,465

204,465

205,461

206,463

207,462

208,465

209,463

210,464

211,466

212,464

213,465

214,464

215,468

216,485

217,462

218,462

219,468

220,468

221,471

222,472

223,463

224,462

225,469

226,470

227,467

228,463

229,473

230,465

231,472

232,461

233,464

234,463

235,466

236,466

237,467

238,464

239,468

240,463

241,465

242,463

243,462

244,462

245,464

246,462

247,463

248,469

