count,value

0,146

1,148

2,147

3,147

4,152

5,147

6,145

7,143

8,147

9,148

10,152

11,147

12,144

13,144

14,146

15,152

16,146

17,147

18,147

19,147

20,146

21,147

22,146

23,146

24,151

25,146

26,147

27,147

28,144

29,145

30,147

31,147

32,147

33,152

34,148

35,148

36,145

37,146

38,146

39,147

40,148

41,147

42,146

43,149

44,146

45,146

46,144

47,149

48,147

49,144

50,146

51,152

52,146

53,147

54,146

55,148

56,151

57,148

58,147

59,146

60,147

61,145

62,146

63,147

64,147

65,147

66,149

67,145

68,149

69,147

70,156

71,150

72,147

73,148

74,145

75,146

76,147

77,146

78,147

79,148

80,146

81,145

82,149

83,145

84,147

85,147

86,146

87,146

88,150

89,143

90,142

91,148

92,147

93,145

94,147

95,147

96,141

97,150

98,142

99,146

100,147

101,151

102,147

103,144

104,148

105,156

106,147

107,144

108,146

109,152

110,146

111,146

112,145

113,147

114,145

115,147

116,147

117,145

118,146

119,147

120,147

121,146

122,146

123,146

124,144

125,146

126,146

127,149

128,147

129,147

130,146

131,147

132,147

133,146

134,142

135,146

136,145

137,146

138,146

139,147

140,146

141,148

142,148

143,147

144,147

145,146

146,144

147,146

148,145

149,146

150,148

151,149

152,146

153,146

154,147

155,150

156,146

157,147

158,147

159,151

160,146

161,147

162,146

163,150

164,147

165,144

166,142

167,146

168,146

169,148

170,147

171,146

172,145

173,148

174,146

175,145

176,144

177,146

178,146

179,146

180,146

181,147

182,146

183,145

184,152

185,146

186,142

187,146

188,145

189,146

190,151

191,146

192,147

193,148

194,144

195,148

196,146

197,147

198,147

199,144

200,147

201,147

202,148

203,148

204,140

205,147

206,146

207,145

208,146

209,150

210,149

211,146

212,147

213,149

214,146

215,146

216,145

217,151

218,144

219,147

220,145

221,148

222,147

223,146

224,148

225,145

226,146

227,147

228,144

229,145

230,146

231,147

232,147

233,146

234,149

235,144

236,152

237,146

238,146

239,144

240,152

241,146

242,146

243,147

244,152

245,147

246,151

247,148

248,151

249,149

250,147

251,148

252,149

253,148

254,147

255,148

256,152

257,144

258,147

259,144

260,151

261,147

262,141

263,149

264,147

265,146

266,147

267,147

268,147

269,146

270,150

271,147

272,145

273,146

274,149

275,151

276,146

277,147

278,151

279,152

280,147

281,140

282,147

283,151

284,146

285,147

286,148

287,145

288,147

289,147

290,146

291,146

292,147

293,146

294,147

295,146

296,147

297,147

298,153

299,146

300,144

301,147

302,151

303,147

304,145

305,149

306,146

307,147

308,147

309,147

310,146

311,146

312,146

313,146

314,146

315,147

316,147

317,148

318,144

319,143

320,147

321,148

322,144

323,146

324,145

325,148

326,146

327,145

328,148

329,146

330,146

331,146

332,147

333,148

334,146

335,146

336,147

337,151

338,146

339,146

340,142

341,151

342,147

343,147

344,146

345,149

346,146

347,149

348,147

349,151

350,151

351,146

352,146

353,146

354,143

355,146

356,147

357,150

358,146

359,147

360,147

361,146

362,147

363,145

364,144

365,145

366,148

367,146

368,145

369,146

370,147

371,144

372,147

373,146

374,146

375,150

376,151

377,147

378,147

379,149

380,151

381,146

382,147

383,146

384,146

385,146

386,147

387,152

388,146

389,146

390,144

391,146

392,146

393,149

394,146

395,144

396,146

397,147

398,149

399,149

400,146

401,147

402,147

403,145

404,146

405,147

406,147

407,148

408,149

409,148

410,145

411,146

412,147

413,147

414,151

415,146

416,147

417,143

418,142

419,142

420,147

421,149

422,153

423,146

424,147

425,151

426,152

427,146

428,144

429,149

430,150

431,147

432,145

433,146

434,152

435,146

436,145

437,144

438,145

439,147

440,146

441,144

442,146

443,146

444,149

445,152

446,148

447,147

448,147

449,156

450,145

451,143

452,147

453,149

454,147

455,147

456,144

457,147

458,147

459,143

460,144

461,146

462,147

463,144

464,152

465,150

466,146

467,147

468,152

469,146

470,146

471,149

472,150

473,149

474,147

475,147

476,146

477,145

478,146

479,147

480,146

481,148

482,144

483,147

484,142

485,146

486,147

487,144

488,145

489,146

490,146

491,141

492,151

493,147

494,145

495,147

496,146

497,146

498,150

499,153

500,146

501,147

502,147

503,149

504,146

505,147

506,144

507,150

508,146

509,147

510,146

511,147

512,146

513,149

514,147

515,146

516,150

517,145

518,144

519,151

520,148

521,149

522,147

523,144

524,145

525,149

526,148

527,146

528,147

529,146

530,146

531,146

532,144

533,144

534,145

535,148

536,147

537,146

538,146

539,147

540,143

541,167

542,146

543,146

544,145

545,151

546,146

547,144

548,149

549,150

550,146

551,148

552,148

553,150

554,146

555,149

556,144

557,151

558,147

559,146

560,147

561,145

562,146

563,146

564,148

565,151

566,147

567,148

568,147

569,146

570,147

571,146

572,147

573,147

574,147

575,147

576,150

577,151

578,144

579,147

580,152

581,146

582,147

583,147

584,145

585,146

586,149

587,144

588,141

589,150

590,146

591,146

592,146

593,151

594,147

595,151

596,146

597,147

598,147

599,152

600,144

601,146

602,147

603,152

604,146

605,144

606,144

607,146

608,147

609,146

610,146

611,145

612,147

613,146

614,144

615,147

616,147

617,145

618,152

619,148

620,147

621,147

622,155

623,146

624,147

625,146

626,151

627,146

628,147

629,144

630,147

631,146

