count,value

0,460

1,472

2,491

3,469

4,441

5,446

6,461

7,393

8,406

9,444

10,427

11,383

12,451

13,460

14,472

15,453

16,413

17,458

18,469

19,477

20,459

21,446

22,448

23,457

24,451

25,430

26,441

27,410

28,446

29,456

30,419

31,407

32,443

33,443

34,450

35,384

36,455

37,454

38,449

39,486

40,475

41,472

42,475

43,467

44,459

45,460

46,458

47,458

48,432

49,463

50,446

51,443

52,435

53,445

54,423

55,430

56,395

57,466

58,447

59,454

60,463

61,448

62,458

63,454

64,488

65,471

66,478

67,470

68,405

69,486

70,446

71,458

72,453

73,448

74,431

75,434

76,452

77,446

78,457

79,384

80,391

81,406

82,473

83,467

84,455

85,468

86,468

87,460

88,451

89,512

90,419

91,441

92,423

93,443

94,468

95,469

96,420

97,451

98,420

99,415

100,477

101,465

102,455

103,454

104,453

105,486

106,448

107,450

108,460

109,443

110,356

111,460

112,476

113,459

114,344

115,454

116,457

117,466

118,447

119,472

120,450

121,471

122,400

123,389

124,454

125,442

126,448

127,457

128,483

129,450

130,455

131,455

132,464

133,453

134,493

135,471

136,428

137,496

138,459

139,462

140,454

141,440

142,463

143,450

144,460

145,465

146,461

147,459

148,457

149,432

150,492

151,386

152,462

153,438

154,442

155,406

156,430

157,458

158,447

159,458

160,471

161,437

162,457

163,455

164,458

165,408

166,460

167,475

168,454

169,401

170,472

171,453

172,487

173,438

174,427

175,448

176,453

177,466

178,455

179,457

180,393

181,412

182,390

183,456

184,406

185,469

186,465

187,442

188,437

189,360

190,459

191,444

192,448

193,459

194,443

195,459

196,450

197,428

198,445

199,466

200,463

201,446

202,458

203,449

204,455

205,442

206,483

207,451

208,504

209,423

210,459

211,484

212,450

213,428

214,468

215,432

216,435

217,378

218,450

219,402

220,449

221,475

222,465

223,458

224,415

225,386

226,455

227,491

228,468

229,484

230,453

231,458

232,428

233,426

234,396

235,440

236,466

237,426

238,448

239,390

240,443

241,453

242,460

243,466

244,457

245,454

246,462

247,391

248,366

249,351

250,489

251,440

252,469

253,404

254,458

255,438

256,453

257,453

258,446

259,438

260,431

261,350

262,443

263,432

264,448

265,459

266,453

267,476

268,390

269,391

270,461

271,459

272,489

273,492

274,432

275,469

276,447

277,456

278,439

279,441

280,435

281,401

282,465

283,448

284,464

285,449

286,445

287,467

288,420

289,449

290,445

291,429

292,458

293,370

294,440

295,449

296,440

297,454

298,469

299,432

300,472

301,462

302,444

303,454

304,369

305,445

306,353

307,480

308,445

309,431

310,378

311,424

312,461

313,474

314,422

315,485

316,459

317,459

318,453

319,462

320,462

321,466

322,473

323,457

324,443

325,451

326,448

327,435

328,435

329,442

330,489

331,452

332,480

333,476

334,368

335,437

336,399

337,464

338,412

339,445

340,452

341,380

342,470

343,451

344,467

345,427

346,500

347,480

348,457

349,485

350,429

351,455

352,471

353,481

354,424

355,448

356,392

357,486

358,459

359,389

360,468

361,469

362,394

363,456

364,490

365,450

366,465

367,466

368,475

369,454

370,466

371,463

372,442

373,457

374,447

375,377

376,462

377,406

378,451

379,436

380,461

381,479

382,461

383,453

384,399

385,378

386,443

387,467

388,463

389,422

390,459

391,461

392,415

393,461

394,425

395,466

396,439

397,441

398,392

399,427

400,445

401,476

402,459

403,467

404,453

405,336

406,417

407,468

408,451

409,443

410,476

411,424

412,456

413,494

414,455

415,454

416,439

417,489

418,445

419,479

420,496

421,477

422,483

423,455

424,467

425,476

426,442

427,461

428,445

429,462

430,475

431,464

432,466

433,427

434,438

435,460

436,475

437,433

438,484

439,453

440,454

441,414

442,468

443,490

444,475

445,470

446,455

447,445

448,459

449,443

450,462

451,388

452,479

453,441

454,481

455,454

456,445

457,449

458,463

459,467

460,453

461,423

462,467

463,455

464,453

465,452

466,483

467,472

468,493

469,459

470,464

471,450

472,473

473,400

474,387

475,451

476,432

477,437

478,443

479,467

480,418

481,456

482,454

483,458

484,409

485,429

486,459

487,336

488,479

489,436

490,466

491,465

492,457

493,508

494,366

495,420

496,478

497,459

498,474

499,497

500,453

501,386

502,465

503,456

504,457

505,441

506,451

507,394

508,370

509,480

510,477

511,416

512,478

513,454

514,393

515,434

516,487

517,466

518,459

519,463

520,463

