count,value

0,275

1,276

2,276

3,279

4,274

5,272

6,275

7,275

8,276

9,281

10,276

11,269

12,275

13,276

14,279

15,277

16,275

17,272

18,275

19,277

20,280

21,271

22,279

23,277

24,274

25,281

26,276

27,275

28,281

29,274

30,289

31,276

32,271

33,279

34,279

35,276

36,276

37,275

38,272

39,276

40,280

41,275

42,277

43,275

44,272

45,275

46,280

47,275

48,271

49,276

50,275

51,277

52,275

53,276

54,277

55,274

56,288

57,281

58,273

59,279

60,275

61,278

62,280

63,272

64,273

65,280

66,275

67,281

68,277

69,273

70,277

71,280

72,274

73,281

74,276

75,274

76,276

77,279

78,276

79,275

80,276

81,275

82,276

83,291

84,276

85,272

86,276

87,275

88,280

89,275

90,280

91,279

92,275

93,275

94,291

95,272

96,280

97,280

98,271

99,291

100,277

101,273

102,280

103,275

104,274

105,276

106,277

107,276

108,279

109,277

110,275

111,272

112,277

113,289

114,275

115,278

116,272

117,276

118,275

119,274

120,292

121,276

122,273

123,275

124,276

125,275

126,275

127,280

128,272

129,276

130,276

131,280

132,269

133,279

134,288

135,275

136,283

137,277

138,274

139,277

140,280

141,277

142,281

143,274

144,277

145,279

146,281

147,275

148,284

149,276

150,275

151,277

152,279

153,277

154,272

155,287

156,272

157,281

158,281

159,275

160,271

161,275

162,280

163,279

164,272

165,281

166,269

167,276

168,279

169,274

170,275

171,284

172,272

173,280

174,276

175,271

176,276

177,282

178,277

179,281

180,272

181,277

182,274

183,280

184,276

185,272

186,276

187,276

188,274

189,278

190,276

191,275

192,273

193,276

194,279

195,280

196,277

197,272

198,285

199,277

200,280

201,269

202,280

203,273

204,274

205,286

206,277

207,275

208,274

209,274

210,281

211,274

212,276

213,278

214,281

215,276

216,276

217,272

218,276

219,276

220,281

221,276

222,271

223,275

