count,value

0,177

1,176

2,178

3,180

4,175

5,174

6,180

7,179

8,178

9,179

10,175

11,176

12,175

13,180

14,180

15,176

16,179

17,176

18,181

19,176

20,177

21,175

22,201

23,175

24,180

25,178

26,178

27,177

28,177

29,177

30,176

31,175

32,176

33,177

34,179

35,180

36,177

37,178

38,177

39,180

40,186

41,174

42,175

43,176

44,172

45,179

46,188

47,178

48,176

49,181

50,178

51,178

52,179

53,174

54,179

55,183

56,176

57,176

58,189

59,180

60,172

61,176

62,178

63,178

64,189

65,174

66,178

67,175

68,180

69,179

70,175

71,178

72,180

73,175

74,176

75,178

76,190

77,180

78,178

79,176

80,180

81,177

82,181

83,174

84,176

85,176

86,174

87,174

88,179

89,178

90,177

91,181

92,176

93,181

94,177

95,176

96,174

97,177

98,182

99,175

100,174

101,181

102,181

103,179

104,178

105,175

106,178

107,176

108,174

109,176

110,180

111,176

112,177

113,181

114,175

115,179

116,179

117,179

118,179

119,180

120,175

121,181

122,176

123,178

124,177

125,172

126,180

127,175

128,177

129,178

130,176

131,179

132,175

133,192

134,178

135,174

136,176

137,179

138,193

139,175

140,174

141,181

142,179

143,187

144,173

145,179

146,180

147,176

148,188

149,177

150,180

151,174

152,177

153,176

154,175

155,181

156,177

157,178

158,177

159,178

160,178

161,180

162,178

163,178

164,177

165,176

166,178

167,179

168,177

169,174

170,176

171,173

172,175

173,172

174,175

175,176

176,176

177,177

178,178

179,177

180,175

181,176

182,176

183,176

184,178

185,176

186,177

187,175

188,179

189,181

190,177

191,177

192,178

193,173

194,180

195,180

196,176

197,179

198,180

199,176

200,176

201,179

202,176

203,180

204,178

205,194

206,175

207,176

208,175

209,174

210,179

211,174

212,173

213,175

214,177

215,179

216,179

217,176

218,181

219,192

220,179

221,175

222,179

223,177

224,176

225,178

226,178

227,175

228,179

229,176

230,173

231,175

232,176

233,174

234,173

235,177

236,175

237,175

238,174

239,177

240,177

241,177

242,179

243,177

244,180

245,179

246,175

247,178

248,174

249,177

250,179

251,180

252,180

253,175

254,175

255,177

256,178

257,174

258,179

259,176

260,176

261,174

262,182

263,177

264,179

265,175

266,182

267,178

268,173

269,176

270,181

271,175

272,178

273,176

274,176

275,179

276,175

277,177

278,181

279,176

280,176

281,176

282,178

283,179

284,183

285,184

286,175

287,177

288,175

289,180

290,177

291,176

292,180

293,180

294,176

295,175

296,190

297,181

298,175

299,175

300,178

301,189

302,177

303,175

304,178

305,178

306,178

307,177

308,177

309,177

310,175

311,177

312,182

313,176

314,177

315,190

316,180

317,174

318,176

319,177

320,188

321,176

322,175

323,181

324,176

325,180

326,178

327,179

328,177

329,174

330,177

331,179

332,177

333,175

334,189

335,178

336,175

337,179

338,175

339,189

340,176

341,176

342,181

343,175

344,191

345,175

346,183

347,181

348,180

349,176

350,175

351,174

352,175

353,177

354,175

355,179

356,174

357,178

358,178

359,181

360,174

361,177

362,180

363,179

364,178

365,176

366,175

367,176

368,183

369,183

370,176

371,176

372,175

373,176

374,177

375,173

376,177

377,176

378,175

379,178

380,176

381,178

382,179

383,171

384,177

385,177

386,175

387,188

388,180

389,180

390,175

391,183

392,188

393,177

394,178

395,178

396,177

397,176

398,176

399,177

400,175

401,178

402,177

403,181

404,180

405,176

406,177

407,178

408,176

409,179

410,178

411,194

412,173

413,176

414,179

415,174

416,189

417,174

418,182

419,179

420,174

421,181

422,181

423,179

424,177

425,188

426,183

427,175

428,176

429,176

430,175

431,176

432,177

433,177

434,176

435,175

436,175

437,176

438,175

439,176

440,172

441,176

442,180

443,176

444,174

445,185

446,178

447,176

448,181

449,176

450,176

451,174

452,180

453,175

454,176

455,176

456,176

457,175

458,182

459,173

460,178

461,174

462,175

463,176

464,194

465,182

466,179

467,177

468,183

469,177

470,176

471,181

472,176

473,175

474,177

475,181

476,175

477,175

478,186

479,177

480,177

481,176

482,178

483,195

484,173

485,177

486,178

487,176

488,173

489,180

490,178

491,177

492,179

493,176

494,177

495,176

496,175

497,178

498,177

499,177

500,180

501,175

502,181

503,177

504,175

505,177

506,177

507,176

508,180

509,176

510,176

511,176

512,176

513,179

514,179

515,178

516,180

517,177

518,178

519,176

520,176

521,180

522,178

523,176

524,175

525,179

526,178

527,177

528,174

529,178

530,181

531,172

532,178

533,174

534,180

535,175

536,175

537,177

538,175

539,176

540,180

541,177

542,178

543,177

544,177

545,177

546,180

547,177

548,176

549,179

550,175

551,181

552,176

553,179

554,175

555,181

556,175

557,175

558,172

559,179

560,179

561,183

562,177

563,181

564,175

565,179

566,177

567,183

568,175

569,175

570,178

571,183

572,177

573,175

574,191

575,177

576,176

577,176

578,177

579,177

580,175

581,174

582,177

583,175

584,175

585,179

586,176

587,176

588,175

589,177

590,184

591,176

592,178

593,182

594,180

595,175

596,174

597,177

598,173

